Subgraph 1,Subgraph 2,Subgraph 3,Subgraph 4
7051,37535,50480,2212,76,153156,374805,542479,16353,12402,6000,21815,9217,31528,1191,904,1122,1390,1788,25,240
14583,100702,134228,8828,360,539636,1256246,1808943,70815,55040,31320,112740,34365,119320,8013,6272,5943,7247,8220,210,1475
21064,166555,230724,15088,668,1032896,2356658,3572806,131253,102368,59464,226110,80498,285272,16833,13182,11751,18688,20201,515,3825
28222,242402,345988,21316,888,1673932,3776589,5982183,195918,154506,95576,360110,124576,443584,24870,19640,16830,29034,31821,978,5497
40016,405528,521820,38888,1940,3165188,6851847,10142095,385206,310509,214820,682020,229748,801432,56424,44901,36531,56925,59574,6275,14520
49565,552875,671808,50916,2504,4641764,9959555,14303391,523074,430966,329000,918590,309083,1064892,71532,58198,48363,70750,76942,8206,18344
57283,683221,750668,64232,3528,6109848,12349463,16649424,670971,559510,448784,1148480,361460,1213640,100848,82087,67533,86557,88230,13434,24891
75084,993725,1036560,104308,5864,9870532,19202900,24558855,1168668,982248,812544,2004105,556450,1827920,192780,158095,115110,132522,147553,22680,42735
78571,1084755,1049540,109820,5928,11177120,20823666,25447049,1249989,1059526,904800,2124660,598431,1908504,195216,161729,119904,126097,153889,21116,41029
80611,1148348,1025164,115232,6220,12036228,21507748,24771073,1314219,1122630,985936,2168480,631603,1985932,202044,169581,127425,132542,163568,22771,43774
96692,1497840,1355364,154544,8448,16633700,30388197,35709960,1964079,1651005,1366476,3304185,963138,3056192,332820,273520,179928,200133,263439,36459,65731
123273,2014321,2028520,239668,12880,23334956,46593068,61727248,3438348,2838439,2184828,6263700,1248433,3892592,609135,502890,307236,291524,360495,69481,113424
137810,2374584,2211452,259596,13956,28663328,55533821,68328813,3882396,3216020,2511024,6596065,1449164,4522696,651357,535133,353373,330589,392533,76663,125547
154367,2795358,2585344,285272,15420,34819724,68902711,84806558,4519059,3733414,2882832,7565175,1717983,5391192,752856,608034,410901,378148,430576,87609,138476
155542,2865939,2315560,256696,13816,36276244,67298285,71719148,3863139,3282361,2827740,5653670,1629671,5100504,557883,459542,368658,339945,382237,67468,108092
212568,3819554,6883812,308044,15216,47669092,139644913,385188720,4964598,4172413,3450724,10581560,2882684,9824476,656031,535329,481650,517258,546827,85868,131187
220073,3993268,7028828,319840,15360,50298504,146343617,389067304,5283288,4415814,3574488,11293515,2952537,10086408,701184,570771,495717,533377,556041,86633,131727
221277,3977983,7161304,303712,13800,50219464,146592816,400953518,4978017,4166568,3391560,11007200,2864055,9795680,630384,513296,452934,488871,513755,68536,114199
198412,3393101,6671404,218912,8628,40648360,125961351,379383811,3370479,2829484,2329992,8745085,2453653,8570092,368994,295351,294435,366396,387034,36257,67223
188475,3110039,6141044,176072,6476,37237396,110617804,339985690,2611401,2212541,1886428,6518360,2094968,7316592,264558,212877,205023,285542,304320,25419,45936
164113,2469970,5225748,127336,4760,27912136,84361800,277963561,1845342,1553483,1293020,4217005,1411197,4928468,185847,147048,134784,183216,192070,16129,29451
134307,1724801,4331780,66872,2168,17939784,56032159,221018744,824652,711845,648308,1804320,818126,2885024,69270,57920,56298,87392,89400,4693,10702
92575,1251235,1248624,71568,2532,12325904,25730014,33985762,883017,728050,557488,1804670,411364,1352836,115314,94001,49113,51909,58383,7716,13474
89942,1217366,1148964,72012,2608,12004296,23972840,30053982,864723,718304,567288,1706615,397415,1302340,109407,88883,52125,53233,61737,5801,12859
89112,1185819,1066944,78596,3032,11750124,22153585,26700230,969354,805417,636724,1650435,332816,1036644,118119,96106,63348,53593,58194,7425,14760
108603,1475675,1846816,123220,4236,14955508,34840245,59484676,1635297,1328511,953252,4014735,456522,1428168,213390,176795,98928,79911,86421,11493,24222
116844,1656744,2068840,147224,5176,17214368,40918990,68485620,2000430,1632667,1196188,4918260,566927,1781788,269697,223753,127323,103884,113058,15119,31706
129738,1940892,2393596,174720,5940,21021472,50065500,81066911,2525190,2051277,1471268,5887920,747659,2362816,323955,270820,153150,132883,155057,16713,37747
149916,2357232,2938800,214156,7080,26773684,63930547,105930136,3234888,2629921,1893316,7812335,946760,2990140,422802,355588,186960,163637,195603,25477,47563
146019,2343106,2745804,206440,6644,26307584,62529802,100602547,3237753,2622567,1856260,7331610,915773,2867392,399618,335252,182319,157840,188331,27722,45758
141242,2241535,2582172,190324,6220,24803476,58482139,94803642,2979456,2410471,1696668,6745660,829360,2587900,371823,308927,164082,140663,164515,25741,40464
162059,2634692,3513188,268704,9424,30114804,77228428,135091105,4374120,3507649,2366276,10712400,1080286,3361704,627777,526483,249396,206878,237726,44425,69040
164975,2735943,3477624,289856,10680,31774200,79209756,132645502,4636242,3735890,2580248,11905215,1153068,3569012,766851,641219,273504,225974,254897,56453,80357
171506,2845181,3825704,310412,11460,33025640,85455686,152163016,5002506,3999336,2657328,14183630,1196200,3730680,910704,758646,291543,239365,257057,67505,93900
187026,3176972,4353020,341152,12696,37797492,99253501,179483346,5698233,4547075,2993012,16488810,1407304,4450456,1064145,886670,331800,277456,305409,73205,108285
178339,2931985,4114296,323060,11736,33684312,90933022,169535502,5394021,4276928,2723656,15807220,1175391,3736024,996693,831957,299886,242653,259641,73468,101212
162704,2532533,3740292,276060,9752,27295612,78326496,153466168,4573209,3598122,2197264,13733520,884784,2829156,838146,697379,244905,191593,190592,59901,78429
156149,2349027,3679056,250580,8492,24497300,73727304,152973615,4143747,3243063,1922260,12727820,775070,2494420,737538,606667,210309,164449,163247,49581,64484
108884,1471806,1396616,85236,2284,14579180,31184774,37338494,1136172,939977,730116,1885220,339932,1059488,90468,76417,54447,45289,50479,4902,9123
82423,980228,822668,38432,764,8658884,17301758,18656170,420906,359102,313992,609425,179053,567092,21603,18392,17022,15965,20128,760,2110
65026,647151,554432,20740,384,5062452,9417863,10259644,198843,168475,143652,287060,78125,239940,9636,8144,6717,5921,7007,331,719
43545,366543,311504,11240,164,2415308,4586415,5216195,88512,75661,66612,131640,34384,109376,3723,3142,2145,2135,2905,434,291
42124,323861,475124,11800,152,2080728,5103906,10183468,80718,68831,60076,246580,33867,109888,3540,3150,2163,2168,2604,578,402
43259,325087,547944,12576,164,2101740,5452410,12329347,86775,73575,62900,272850,35097,116068,3567,3283,2529,2511,2830,596,474
43809,337421,632652,15264,248,2107328,6435824,15871545,157626,122521,69748,423540,40029,135296,11976,9159,3516,3223,3831,731,609
46278,360386,713896,15052,256,2365068,7135542,17957127,159633,124326,71616,429545,47496,161864,12276,9314,3741,3535,4069,730,655
47094,344200,807128,14056,228,2311428,7211509,20327966,153369,118247,64004,417725,54974,193576,11283,8417,3234,4358,5028,544,511
43812,321102,708200,12264,200,2108512,6204369,17849078,110496,88049,57540,344335,50432,175488,6753,5307,2916,4083,4381,295,395
38532,251562,641708,8272,88,1519036,4734775,16157074,57519,46010,30656,262240,32848,113112,2220,1905,1251,1980,2044,15,100
26607,175710,225608,3668,84,991048,2136274,3735938,21468,18750,17752,43675,21152,74488,1146,869,1011,1604,1450,10,135
24056,161226,148212,3960,72,893268,1645611,1957031,23343,20703,20564,36990,17469,59396,972,768,867,1271,1432,5,105
24454,170467,151960,3844,80,940244,1859582,2094924,23295,20870,21360,34005,19270,66460,1110,860,915,1339,1476,10,110
25279,192231,165760,6772,168,1096972,2290882,2580056,48333,41743,38084,74945,24526,83444,3057,2378,2223,2253,2639,35,275
20581,142524,130160,5140,100,737496,1653960,1917349,35232,30036,26192,61810,15893,54572,1914,1566,1029,1106,1825,15,95
15065,91637,92296,3124,44,415616,1018199,1311320,18939,15955,13316,40465,9506,33244,915,780,351,513,981,5,35
10208,53178,52692,1832,24,207892,517852,650096,9879,8307,6884,20765,4255,15000,339,326,210,257,383,0,10
8456,38239,43864,1648,24,133512,357441,501352,8589,7020,5176,18750,2164,7396,330,315,195,169,236,0,10
6675,27622,34096,1384,24,86736,253038,360186,6633,5385,3852,15430,1472,5228,297,278,168,142,180,0,10
4056,14347,16040,616,12,38080,109072,138253,2199,1882,1664,4820,734,2516,126,104,33,34,68,0,0
637,868,668,0,0,1036,2500,2319,0,0,0,0,25,100,0,0,0,0,0,0,0
200,52,56,0,0,36,24,20,0,0,0,0,2,8,0,0,0,0,0,0,0
231,40,124,0,0,16,22,97,0,0,0,0,0,0,0,0,0,0,0,0,0
278,76,148,0,0,40,67,128,0,0,0,0,0,0,0,0,0,0,0,0,0
256,56,136,0,0,40,55,115,0,0,0,0,0,0,0,0,0,0,0,0,0
239,40,96,0,0,24,45,61,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,1044,4472,0,0,1700,4454,18376,0,0,0,0,49,196,0,0,0,3,2,0,0
2787,4255,17012,20,0,10428,32199,125513,0,21,84,50,271,1084,0,0,0,12,8,0,0
4497,9513,34604,312,4,28152,89361,341502,774,623,428,5070,647,2448,105,70,6,22,32,0,0
6013,17233,53664,372,4,52016,187493,653546,1392,1067,556,7170,1678,6392,126,84,12,68,80,0,0
6659,22156,53888,508,8,74044,234796,628245,1704,1365,916,9425,2385,9160,234,156,24,106,140,0,5
9729,35871,121792,924,8,135428,523094,1954208,3615,2795,1540,24765,5333,20412,321,229,27,261,272,0,5
14304,62369,261332,6508,280,185080,1277208,5514671,73887,52066,11232,191140,9093,34332,17523,12097,1092,1136,962,1411,284
17690,83590,376596,10664,824,242896,1943997,8600291,141480,98774,17816,312610,12045,45420,53100,35870,3516,2659,1525,6011,874
