,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
0,0,2,0,1,0,0
1,0,2,0,1,0,0
2,0,2,0,1,0,0
3,0,24,0,20,0,0
4,0,25,0,20,0,0
5,19,78,1,64,77,5
6,55,32,23,3,44,50
7,60,61,22,51,94,40
8,72,27,30,3,51,66
9,74,53,41,16,95,36
10,103,51,57,33,134,108
11,141,48,83,16,118,119
12,151,43,79,9,126,179
13,164,92,119,26,214,179
14,160,38,77,12,94,162
15,150,26,95,0,51,155
16,210,53,135,17,145,261
17,245,88,183,71,293,304
18,264,73,203,40,173,334
19,289,57,252,13,182,449
20,301,83,263,24,198,397
21,320,103,231,4,160,384
22,240,44,130,7,127,266
23,264,37,207,14,78,411
24,254,24,214,8,62,287
25,313,63,282,10,180,322
26,293,42,204,8,94,276
27,200,25,118,1,34,140
28,262,47,148,4,60,272
29,230,40,120,9,72,198
30,297,43,168,0,98,373
31,348,72,211,3,140,448
32,315,63,203,16,181,422
33,345,84,255,17,208,386
34,338,66,195,13,182,378
35,293,37,169,7,76,280
36,259,42,135,8,80,208
37,362,62,207,13,119,468
38,358,90,210,26,190,460
39,385,57,239,9,171,478
40,440,108,288,10,200,694
41,354,35,185,0,71,345
42,201,30,55,3,42,93
43,206,27,62,1,33,137
44,214,42,70,7,55,138
45,307,33,106,3,54,203
46,258,83,78,22,110,181
47,270,74,106,25,152,230
48,262,54,107,22,107,126
49,188,26,68,3,27,97
50,163,27,50,5,36,102
51,215,43,85,3,55,147
52,214,60,111,19,98,131
53,238,45,129,8,85,183
54,189,44,109,14,97,132
55,147,37,88,7,46,94
56,151,28,53,0,47,78
57,177,38,76,11,55,118
58,182,44,113,7,50,175
59,69,14,24,1,17,33
60,8,5,0,1,4,3
61,7,8,0,3,3,2
62,9,5,0,1,5,3
63,5,5,0,2,3,1
64,2,10,0,3,5,0
65,0,4,0,2,0,0
66,4,5,0,1,3,1
67,4,12,0,4,6,0
68,3,21,0,11,4,0
69,2,11,0,5,2,0
70,3,6,0,1,4,0
71,12,64,0,39,37,6
72,36,71,14,33,67,23
73,70,51,43,15,59,33
74,84,49,40,22,46,46
75,79,34,42,8,40,40
76,91,29,61,6,38,33
77,88,21,69,2,23,61
78,80,31,42,7,42,41
79,90,19,45,2,20,41
80,93,19,72,3,20,51
81,82,25,48,5,28,42
82,77,18,46,6,17,29
83,65,21,32,7,26,16
84,82,34,41,15,27,40
85,61,11,35,2,15,24
86,96,80,36,62,57,33
87,73,14,36,3,15,38
88,70,10,44,2,11,25
89,60,10,38,3,7,21
90,49,4,35,0,5,9
91,22,4,13,3,0,5
92,26,7,10,1,7,4
93,29,20,16,6,13,7
94,39,31,17,2,36,18
95,49,27,12,10,26,23
96,53,26,29,6,29,20
97,45,17,30,7,16,16
98,47,8,22,2,4,14
99,46,8,24,1,6,15
100,63,29,34,11,32,16
101,50,15,38,2,25,27
102,56,24,31,5,26,26
103,65,20,36,9,17,33
104,54,11,44,4,8,22
105,41,11,22,2,9,18
106,44,13,22,2,11,14
107,44,12,26,1,16,23
108,48,34,22,14,28,13
109,45,14,25,7,13,23
110,45,15,24,3,15,26
111,42,9,21,3,5,12
112,33,7,19,1,8,6
113,27,13,8,6,3,10
114,44,9,23,2,9,19
115,42,17,24,10,7,14
116,33,10,16,0,16,19
117,40,27,19,19,14,14
118,40,33,20,2,31,23
119,29,6,13,1,5,11
120,19,12,9,5,9,6
121,51,46,31,17,35,16
122,61,9,42,0,12,33
123,45,16,27,4,17,27
124,40,17,32,8,19,15
125,51,14,36,5,13,19
126,33,5,17,3,3,9
127,38,3,22,0,6,21
128,41,31,24,10,20,29
129,39,20,23,2,23,14
130,47,26,21,7,20,16
131,33,15,20,7,9,14
132,44,17,30,6,11,15
133,44,59,15,2,58,20
134,37,12,11,2,14,19
135,38,15,26,4,10,15
136,40,18,19,5,15,17
137,37,17,14,3,17,5
138,41,19,22,5,22,13
139,37,13,17,6,4,20
140,29,9,13,1,9,12
141,23,5,13,1,3,3
142,31,10,9,3,14,15
143,37,15,19,6,8,15
144,32,12,19,2,16,14
145,32,11,16,3,5,15
146,25,6,10,0,8,8
147,32,25,14,11,17,8
148,29,13,15,4,13,6
149,43,37,26,13,37,16
150,51,11,34,2,13,26
151,44,16,32,4,17,11
152,50,22,27,13,18,19
153,45,12,34,4,8,15
154,28,12,7,3,9,13
155,23,10,11,5,4,7
156,27,12,12,1,14,7
157,25,23,3,6,23,10
158,35,12,16,5,9,12
159,24,26,11,10,20,11
160,38,16,23,2,15,18
161,23,12,13,5,9,5
162,30,7,13,1,5,10
163,34,15,16,5,17,14
164,36,8,22,0,10,11
165,31,16,18,6,9,6
166,26,12,13,3,15,10
167,33,13,16,4,8,12
168,23,4,10,1,3,7
169,21,10,9,5,6,4
170,24,8,9,3,10,7
171,32,8,15,2,5,15
172,23,10,13,4,8,5
173,21,17,14,16,9,5
174,10,3,6,2,0,0
175,12,11,3,3,6,5
176,15,15,4,3,12,4
177,19,15,5,5,13,4
178,19,12,6,6,6,8
179,16,16,7,10,4,4
180,23,15,14,6,8,5
