Subgraph 1,Subgraph 2,Subgraph 3,Subgraph 4
863442,1049124,201700640,61840,272,36290144,254415992,36663822889,3542895,2370504,34296,18390835,1165652,4654288,155322,104123,66,66344,44965,1100,0
841129,1139151,190403364,61680,180,28069272,295713060,34013155048,4175070,2790414,28136,18893930,865384,3454176,113400,76250,54,45579,30812,600,0
750103,1099025,164778572,53012,180,22893996,286012539,27995244575,4533288,3026846,18616,15768675,707794,2824296,113670,76185,0,37035,24690,600,0
712846,1069237,149390684,63076,312,20117036,277217921,24119821518,6107073,4076787,21620,18292320,666710,2660820,195858,131112,0,37035,24690,1430,0
688628,1059068,139508908,56024,264,16939496,278881457,21625159027,5945484,3968617,19844,15818905,550372,2197488,167112,111808,0,29652,19783,1100,0
735855,1171149,148193772,129180,676,15966400,322653202,22359344613,10313901,6900716,99128,34238020,602461,2408124,425103,289257,51,34555,23734,4110,0
513738,873944,85641256,96772,456,7499556,203405985,2007718142,5949984,3985515,75436,21944735,270442,1081068,230376,158414,4980,16925,9420,1860,260
465026,798755,73605012,94132,504,5405580,177749691,4532877,5864607,3927291,70212,20911310,177939,710636,249687,171118,2352,9437,5696,2320,140
403287,684276,59264756,74308,360,4813852,141996169,-2129920103,4056138,2719227,60540,14887940,153997,615368,155919,107986,1185,7738,4932,1175,55
423969,738772,63683244,67124,224,5267336,157322372,-1498493615,3264117,2191091,60052,13800640,140340,559200,94755,66585,1212,6184,3774,465,40
488472,883946,78701896,105768,1624,5942992,201728728,787871448,3829821,2581252,112152,23522665,174806,696884,463155,316480,1290,7256,4634,15090,40
479050,878469,75917816,92632,1524,5621772,198875565,304586631,2540742,1718208,97520,20844235,164475,656220,421215,286595,1170,7158,4372,14755,25
435722,822376,65122896,95852,1720,6275160,173692929,-1363499691,1919631,1309934,120720,19774255,164093,652892,426858,292522,2244,7280,4191,15530,40
523479,944196,85873344,195496,3956,8099964,222130746,1873291668,2843283,1958446,251696,43664110,187970,747060,1071048,745757,1347,8020,5228,32690,2210
579532,1186422,97070336,203976,3988,11086612,268093339,-675587529,3580341,2466277,317532,44932155,223357,888088,1079883,752387,1506,9077,6182,32735,2205
796357,1418107,160515940,448540,10644,13467384,411066039,24023995752,4465440,3109746,531144,133636020,267512,1064088,3825225,2653015,2946,11102,8767,139245,4965
895047,549894,194067688,491372,11252,20145672,97797795,31005609593,343539,266809,151132,159433275,266636,1063764,4392033,3034302,1707,9247,6996,151885,5335
956658,1733466,215057272,371288,5300,13093600,550113244,35905437796,6007188,4103895,396412,126034250,818411,3263684,2216850,1524700,1827,58626,38997,50555,5335
1106119,1971504,274018464,535564,7900,14155932,672447090,50866866458,8791848,5990674,517768,205518870,907370,3617760,3744816,2579539,2043,58140,38482,86510,5335
1097430,2013583,266954696,461472,7448,15436748,686440019,48108575033,9889647,6716219,492484,168019305,825581,3291344,3364335,2307605,1950,48190,32040,83875,5335
1004839,1856284,233095612,310468,4672,14125984,601767229,39830918227,11646123,7846797,330860,103678920,687112,2738728,2019939,1376031,1815,35698,23462,51695,2295
1001140,1748160,237759552,229936,2968,12493236,592074021,41372820973,12538479,8410607,206484,79251030,383149,1526936,1373145,930130,39,14045,9626,37555,0
809210,1450323,172595680,188396,2928,10846144,430675315,27172511471,9259440,6226439,213916,52998125,343496,1369844,1063557,724263,36,11907,8192,37170,0
713226,1341864,142636500,149444,2820,9958460,365361332,21324091013,6770838,4559318,181704,37797110,307005,1223380,880674,598381,30,11624,7951,36560,0
554388,1071378,98952556,100972,2700,7341592,250627570,571638425,4124691,2784877,140332,21366960,238135,949820,657573,444882,0,9393,6412,36130,0
473436,827851,86900044,31264,80,6719416,174058411,12477040663,1896996,1274461,39188,6400365,254473,1015452,34830,23930,0,11568,7922,105,0
405875,762834,63649204,60552,576,4501884,151612290,-860193136,2877510,1937797,77828,11261155,245220,978520,152604,105216,0,20193,13692,2285,0
317137,615546,43077936,41828,468,3324068,106386824,282463367,1509330,1020742,58088,6706995,185631,740484,92094,63686,0,18300,12305,1945,0
317571,632733,44415428,42456,468,3188696,109173692,598781401,1476927,999633,60060,6784310,154876,618464,88458,61277,789,12721,8225,1945,30
285175,577447,37498948,40228,452,2780336,94019678,-377535520,1184151,804520,60344,5967590,120538,481212,75069,52416,777,8738,5575,1895,30
261053,481755,33364344,38664,532,1993984,76815532,-939833712,913413,625355,65652,5267890,89888,359072,80169,56211,744,7186,4560,2130,25
265789,474704,33383728,35020,636,1890536,79367162,-1026399429,687219,471514,53472,4919495,41686,166424,94419,64711,6,1120,744,4090,0
257331,501339,30670068,49576,720,1758740,81824303,-1496787084,1133478,772566,67656,7288640,43914,174996,126552,88093,12,1388,920,4175,0
231504,443041,27434944,41888,792,1969876,67022518,-1744375015,762492,526369,72164,5229445,50964,202776,108228,76212,9,1707,1184,4405,0
