0,1,2,3,4,5
0.9444444,0.055555556,0.92424244,0.012987013,0.04761905,0.015151516
0.9429175,0.057082452,0.93078756,0.016706444,0.03818616,0.014319809
0.89254385,0.10745614,0.875,0.025,0.085,0.015
0.6242331,0.37576687,0.5829146,0.023450587,0.3752094,0.01842546
0.9776358,0.022364218,0.9702797,0.0034965035,0.02097902,0.005244755
0.9786477,0.021352313,0.974359,0.00591716,0.01183432,0.007889546
0.96755725,0.03244275,0.9538784,0.008385744,0.02096436,0.016771488
0.9663366,0.033663366,0.9606127,0.010940919,0.01750547,0.010940919
0.93307084,0.06692913,0.9281046,0.019607844,0.04793028,0.0043572984
0.7755102,0.2244898,0.7509225,0.009225092,0.22878228,0.011070111
0.9124668,0.08753315,0.9025157,0.025157232,0.059748426,0.012578616
0.921519,0.07848101,0.91463417,0.024390243,0.048780486,0.0121951215
0.89534885,0.10465116,0.86388886,0.03888889,0.06666667,0.030555556
0.9255079,0.0744921,0.9010695,0.021390375,0.061497327,0.01604278
0.9347826,0.06521739,0.9295039,0.020887729,0.044386424,0.005221932
0.9504505,0.04954955,0.93850267,0.021390375,0.02406417,0.01604278
0.9249249,0.075075075,0.86764705,0.029411765,0.066176474,0.036764707
0.9249249,0.075075075,0.884058,0.018115941,0.072463766,0.025362318
0.93030304,0.06969697,0.8868613,0.025547445,0.047445256,0.040145986
0.91290325,0.08709677,0.8927203,0.03065134,0.06130268,0.01532567
0.938983,0.06101695,0.9068826,0.024291499,0.04048583,0.02834008
0.9260563,0.07394366,0.91463417,0.028455285,0.048780486,0.008130081
0.85374147,0.1462585,0.8233083,0.120300755,0.04511278,0.011278195
0.9298246,0.07017544,0.9094488,0.01968504,0.05511811,0.015748031
0.92250925,0.07749078,0.8921162,0.016597511,0.058091287,0.033195022
0.96062994,0.03937008,0.9380531,0.013274336,0.026548672,0.022123894
0.916,0.084,0.89237666,0.01793722,0.06726457,0.022421524
0.8344371,0.16556291,0.7794677,0.05703422,0.121673,0.041825093
0.80547947,0.19452055,0.75617284,0.043209877,0.16049382,0.040123455
0.9081081,0.09189189,0.8819876,0.031055901,0.062111802,0.024844721
0.8288288,0.17117117,0.7916667,0.0546875,0.109375,0.044270832
0.6449376,0.35506243,0.6342669,0.15485996,0.17462933,0.036243822
0.72393245,0.27606753,0.69418603,0.1127907,0.15348837,0.039534885
0.9065934,0.093406595,0.8866737,0.031479537,0.06086044,0.02098636
0.9145597,0.08544028,0.8913044,0.028656127,0.05928854,0.020750988
0.90764064,0.092359364,0.8939828,0.037249282,0.05253104,0.016236868
0.91607845,0.08392157,0.88800704,0.026455026,0.06261023,0.02292769
0.9480724,0.051927615,0.9236774,0.015611448,0.039895922,0.020815264
0.90643775,0.09356223,0.8722015,0.027052239,0.07089552,0.029850746
0.8822394,0.11776062,0.8374741,0.036231883,0.08074534,0.045548655
0.79631114,0.20368886,0.72144616,0.051766638,0.15612161,0.07066557
0.81575245,0.18424754,0.7706872,0.047685836,0.13884993,0.042776998
0.9803774,0.01962264,0.98793364,0.009049774,0.0030165913,0.0
0.96831846,0.03168156,0.97366256,0.013991769,0.004938272,0.0074074073
0.97602737,0.023972603,0.9815141,0.009683099,0.007922535,0.0008802817
0.9594096,0.040590405,0.96960783,0.020588236,0.0019607844,0.007843138
0.9487437,0.05125628,0.92391306,0.023913043,0.036956523,0.015217391
0.89289874,0.107101284,0.8505917,0.03846154,0.06508876,0.04585799
0.75056946,0.24943052,0.64122134,0.14122137,0.15839694,0.059160307
0.8717949,0.12820514,0.83928573,0.09090909,0.048701297,0.021103896
0.88581026,0.11418976,0.86510265,0.08211144,0.04105572,0.011730205
0.9041916,0.09580839,0.8787879,0.06982872,0.032938078,0.018445322
0.86239696,0.13760304,0.80021596,0.09719223,0.08099352,0.021598272
0.9108734,0.08912656,0.8729675,0.042682927,0.07317073,0.011178861
0.64180154,0.35819846,0.42394978,0.30226943,0.26508933,0.008691453
0.88215375,0.11784626,0.86815226,0.059424326,0.05246054,0.01996286
0.8266281,0.17337193,0.83509773,0.12214984,0.03460912,0.008143323
0.94974303,0.050256997,0.948955,0.024517685,0.024919614,0.001607717
0.93527776,0.064722225,0.91526073,0.03029141,0.043711655,0.010736196
0.91041225,0.08958774,0.8826512,0.040202826,0.06555596,0.011590004
0.9499217,0.050078247,0.9377682,0.023962803,0.033261802,0.005007153
0.96429884,0.03570114,0.9477197,0.016129032,0.031145718,0.0050055617
0.8940499,0.105950095,0.82528484,0.023874119,0.1182854,0.032555617
0.8627284,0.13727157,0.8064334,0.032731377,0.13600451,0.024830699
0.9071518,0.09284818,0.8803879,0.024784483,0.08351293,0.011314655
0.91395545,0.08604452,0.8834587,0.019871106,0.07787325,0.018796992
0.75228393,0.2477161,0.6633499,0.043946933,0.2566335,0.03606965
0.84251,0.15749,0.79662806,0.021426063,0.16157359,0.020372322
0.9005102,0.09948979,0.872428,0.008863565,0.102564104,0.01614435
0.90576494,0.09423503,0.8958724,0.011569731,0.08943089,0.0031269544
0.8956428,0.10435718,0.8693694,0.011411412,0.1015015,0.017717717
0.8905936,0.10940644,0.8711297,0.011715481,0.10822873,0.008926081
0.91778845,0.08221154,0.89925766,0.006892895,0.08616119,0.007688229
0.9039023,0.09609769,0.8732847,0.008175182,0.096350364,0.022189781
0.9155937,0.084406294,0.89829975,0.0062972293,0.08595718,0.009445844
0.92457277,0.07542723,0.90882254,0.0052476223,0.07838636,0.0075434567
0.91773474,0.08226527,0.9044607,0.008322237,0.08055925,0.0066577895
0.9122102,0.0877898,0.8977153,0.010544815,0.08400703,0.0077328645
0.9112732,0.08872683,0.8840372,0.008947745,0.088761635,0.0182534
0.9382868,0.061713234,0.9078274,0.004023409,0.06912948,0.01901975
0.9326524,0.06734759,0.8974557,0.0046260604,0.074016966,0.02390131
0.92533934,0.07466064,0.88756716,0.004221028,0.08365311,0.02455871
0.9337035,0.06629654,0.9036098,0.0038402458,0.07258064,0.019969279
0.9044141,0.0955859,0.86735445,0.008474576,0.097641855,0.02652911
0.92560667,0.07439336,0.9006988,0.005516734,0.0809121,0.012872379
0.9268034,0.073196605,0.8949629,0.0070285043,0.074970715,0.023037875
0.93900186,0.060998153,0.9199029,0.0036407767,0.06877023,0.007686084
0.93894327,0.06105675,0.9320722,0.007738607,0.055460017,0.004729149
0.9344741,0.065525874,0.92116183,0.0064545874,0.06316275,0.0092208395
0.9229776,0.07702237,0.90214795,0.0071599046,0.081145585,0.00954654
0.920444,0.079555966,0.8858167,0.0056323605,0.086021505,0.022529442
0.89144737,0.108552635,0.8634497,0.0077002053,0.11550308,0.013347022
0.8848854,0.115114644,0.85228425,0.008629441,0.12741117,0.011675127
0.91709363,0.08290638,0.89406997,0.0070957933,0.08869742,0.010136847
0.9141414,0.08585858,0.8879056,0.008357915,0.09095378,0.012782694
0.9178393,0.08216069,0.8963504,0.003892944,0.09051095,0.009245742
0.93394494,0.066055045,0.90677136,0.004416094,0.07212954,0.016683023
0.9377096,0.06229037,0.9266667,0.0051282053,0.063589744,0.0046153846
0.93538463,0.064615384,0.9200221,0.003309432,0.07004964,0.006618864
0.93707484,0.06292517,0.9201706,0.0006093845,0.07373553,0.005484461
0.92164826,0.07835171,0.89381635,0.0018738288,0.09494066,0.009369144
0.90754825,0.09245173,0.8728544,0.0044500954,0.105530836,0.017164653
0.918541,0.08145896,0.897878,0.00331565,0.088196285,0.010610079
0.9695535,0.03044655,0.96054626,0.0045523522,0.026555387,0.008345978
0.9280224,0.07197764,0.90576327,0.0015576323,0.08411215,0.008566978
0.8626807,0.13731931,0.83321196,0.006554989,0.14712308,0.013109978
0.8962444,0.10375557,0.86699164,0.0055710305,0.11420613,0.013231197
0.9134496,0.08655044,0.8862853,0.0027567195,0.09993108,0.011026878
0.927381,0.07261905,0.8976965,0.0060975607,0.07723577,0.01897019
0.92984474,0.07015526,0.90365446,0.0053156144,0.07774086,0.013289036
0.94894737,0.05105263,0.92252254,0.0012012012,0.06426427,0.012012012
0.94090444,0.05909558,0.92134833,0.0017740981,0.071555294,0.0053222943
0.9208669,0.07913306,0.8909091,0.006451613,0.09208211,0.010557185
0.9359756,0.06402439,0.9132775,0.0017942584,0.07715311,0.0077751195
0.93659043,0.06340957,0.91486734,0.0037014189,0.07464528,0.006785935
0.9322034,0.06779661,0.9115512,0.0072607263,0.0679868,0.013201321
0.93211335,0.06788666,0.9128346,0.004118051,0.07412492,0.008922444
0.93595165,0.064048335,0.905434,0.0021171488,0.07692308,0.015525758
0.9379653,0.06203474,0.9185879,0.00648415,0.0648415,0.010086455
0.9146919,0.08530806,0.8862371,0.048528243,0.0636436,0.0015910899
0.9196366,0.080363385,0.88879806,0.004905969,0.090760425,0.015535568
0.91853935,0.08146068,0.87530965,0.004954583,0.09248555,0.027250206
0.91792655,0.082073435,0.8790186,0.005076142,0.09221658,0.023688663
0.9078668,0.09213324,0.8544996,0.0050462573,0.10681245,0.033641715
0.9141235,0.08587651,0.8680851,0.0025531915,0.10468085,0.024680851
0.907767,0.09223301,0.8591667,0.006666667,0.111666664,0.0225
0.9088435,0.09115646,0.86451614,0.004032258,0.10483871,0.026612904
0.93297225,0.06702776,0.89927477,0.0048348107,0.07655117,0.019339243
0.94121814,0.05878187,0.91939545,0.005877414,0.05877414,0.01595298
0.9237288,0.076271184,0.8961149,0.011824325,0.0785473,0.013513514
0.928,0.072,0.89505637,0.005203816,0.08152645,0.018213356
0.890948,0.10905203,0.8352745,0.0041597337,0.12978369,0.030782029
0.913299,0.08670095,0.86790854,0.0033869601,0.10245555,0.026248941
0.92478895,0.07521105,0.8968254,0.0035273368,0.083774254,0.015873017
0.9348332,0.065166794,0.90044844,0.004484305,0.0690583,0.02600897
0.91966337,0.080336645,0.8796861,0.0008718396,0.09503052,0.024411509
0.925212,0.074787974,0.88394415,0.002617801,0.08638743,0.02705061
0.903589,0.096410975,0.85760516,0.0040453076,0.10760518,0.030744337
0.85822785,0.14177215,0.75173724,0.012634239,0.16171825,0.073910296
0.8880628,0.11193722,0.7872231,0.008243173,0.13961875,0.064914994
0.9239458,0.076054215,0.86117536,0.0013882462,0.10782045,0.029615918
0.9388112,0.06118881,0.8904459,0.0021231424,0.07983015,0.027600849
0.95628417,0.043715846,0.6503129,0.0037546933,0.040050063,0.30588236
0.96380633,0.036193673,0.94629407,0.0012150669,0.037667073,0.014823815
0.9530778,0.046922185,0.9021074,0.0013596193,0.05574439,0.04078858
0.9530052,0.046994805,0.9310263,0.0016706444,0.051312648,0.015990453
0.95918906,0.040810954,0.9376426,0.00076045626,0.046387833,0.015209125
0.9625942,0.03740581,0.94623375,0.0018181818,0.04103896,0.010909091
0.9705392,0.029460812,0.9573269,0.00026838432,0.034084808,0.008319914
0.9534368,0.046563193,0.9298986,0.0016891892,0.05152027,0.016891891
0.9564394,0.043560605,0.93665767,0.0004492363,0.050314464,0.012578616
0.942055,0.057945043,0.9216138,0.0023054755,0.057636887,0.018443804
0.938961,0.06103896,0.9078283,0.00063131313,0.07007576,0.021464646
0.92812717,0.07187284,0.8959891,0.004078858,0.0774983,0.022433719
0.93879056,0.06120944,0.9104803,0.0029112082,0.069141194,0.01746725
0.9373585,0.06264151,0.9040996,0.0014641288,0.07101025,0.023426061
0.94279,0.057210032,0.9137017,0.0015140045,0.06056018,0.024224073
0.91912323,0.0808768,0.8914498,0.0022304833,0.087732345,0.01858736
0.934301,0.065699,0.8965517,0.0014992504,0.075712144,0.026236882
0.9222561,0.0777439,0.8827023,0.0037119526,0.08685969,0.026726058
0.9401914,0.059808612,0.9060559,0.0038819876,0.06366459,0.026397515
0.8995536,0.100446425,0.8353357,0.029681979,0.109540634,0.025441697
0.9293313,0.07066869,0.8941009,0.0014214641,0.08386638,0.02061123
0.9414032,0.05859676,0.912854,0.0014524328,0.06753813,0.01815541
0.9214176,0.078582436,0.88020456,0.0058436817,0.08181154,0.032140248
0.92168677,0.078313254,0.8687719,0.0007017544,0.09754386,0.032982457
0.9263006,0.07369942,0.8763587,0.0027173914,0.08355978,0.03736413
0.9161491,0.083850935,0.8688718,0.001181335,0.09923213,0.030714707
0.9314988,0.068501174,0.9026087,0.004637681,0.08,0.012753624
0.94426227,0.055737704,0.91230005,0.00055157195,0.06949807,0.017650302
0.94298464,0.05701537,0.9129315,0.0025759917,0.064914994,0.019577537
0.93502825,0.06497175,0.8996557,0.0049188393,0.07673389,0.018691588
0.9435337,0.056466304,0.90255666,0.004341534,0.07091172,0.022190062
0.93960613,0.060393874,0.900326,0.002794597,0.07545412,0.021425245
0.94424295,0.055757027,0.9051307,0.0033881897,0.06873185,0.022749273
0.9234579,0.0765421,0.864462,0.0032603634,0.11038659,0.02189101
0.90920717,0.09079284,0.8455631,0.0038395904,0.1190273,0.031569965
0.9217463,0.07825371,0.8760196,0.004893964,0.09257749,0.026508972
0.9238917,0.07610828,0.8792233,0.0034951456,0.090873785,0.026407767
