Subgraph 1,Subgraph 2,Subgraph 3,Subgraph 4
5001,2364,83984,0,0,208,35350,1201837,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,1584,49268,0,0,332,17612,583196,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,1496,65772,0,0,392,18029,848134,0,0,0,0,0,0,0,0,0,0,0,0,0
7674,2207,174600,4,0,488,39506,3244666,0,2,8,0,0,0,0,0,0,0,0,0,0
17910,9043,717760,4,0,3352,302572,22366421,0,2,8,0,0,0,0,0,0,0,0,0,0
25387,14394,1252280,96,0,6036,596988,47372506,0,8,32,1265,0,0,0,0,0,0,0,0,0
56795,31106,4511296,756,0,18268,2007841,264311506,0,39,156,87890,0,0,0,0,0,0,0,0,0
508299,688286,97407868,11912,4,27267368,92795285,13732020212,9255,10624,17816,3550905,7712925,30685620,9,81,0,3538848,2361152,0,0
1877257,2962298,653766528,65312,36,201473268,712583304,161336550028,47127,49523,72420,32989995,69342283,276399712,4932,4228,7338,47414078,31633539,5,35
2582027,4302056,1054114696,96644,64,328084860,1232327916,304446443929,74499,76636,107880,55626865,112073416,446931584,14040,10960,11172,76572407,51086211,20,70
2833894,4871929,1212117196,119628,64,378725760,1475244240,366857360695,88716,94018,139496,71155260,128618690,512939640,14535,11995,11568,87345914,58275888,20,70
2855377,4947041,1227088188,106960,84,375809560,1507682896,373286495564,85545,91678,138592,62798000,130721418,521365492,14445,11510,8628,90666361,60488646,50,105
3003938,5236736,1322887264,115036,88,414789296,1639597073,412376409436,92721,98533,146876,69672250,140185617,559165988,12201,10169,9042,94567537,63090011,50,100
10731480,7593396,8845448636,458472,360,538430072,3420972269,5577199269319,554283,433802,257120,510162780,160800732,641802708,449949,304646,14832,102248169,68212359,535,3345
