Subgraph 1,Subgraph 2,Subgraph 3,Subgraph 4
1084262,2240981,392924064,215608,52,9047492,693857011,102868552181,91482,122881,247572,111946995,393970,1574620,10071,16764,10383,19105,8577,3344,851
1317282,2735807,525354296,259760,60,14110472,931379011,151400386171,100995,140122,291168,148609110,697247,2785808,11163,19487,11466,32967,17457,3689,936
1483541,3034239,627150364,330320,80,18440292,1093811500,191594847011,139275,178946,344384,200614545,995139,3976876,23565,33075,12195,47877,27383,7826,1969
1702981,3422765,769776208,387836,108,24077404,1318825499,251588415950,183609,220006,390400,251881405,1229117,4911608,37836,46079,13086,57384,33630,8398,2107
1430606,2590854,582916904,296132,100,28322672,898906881,172874673855,88347,122293,253580,174734760,1665078,6655672,34425,37500,6372,92049,60254,7646,1919
904704,1524567,284407620,167112,80,21909776,407219627,65840228032,49164,68812,144144,76986920,1383019,5523796,26976,25364,648,93024,63483,15,10
680681,1051736,185769344,108392,48,14009656,243236533,37329115096,21324,34317,80404,43230970,884654,3533516,17490,15730,501,59137,40197,10,5
575438,861510,145144476,92624,36,10684548,184709334,26904038138,23175,30730,61120,34021535,766556,3063224,11169,10941,1803,56477,37800,5,5
490041,707603,114146144,65612,24,8102048,139755416,19540872116,18099,22848,43128,22153005,546352,2183628,5352,5593,1656,38139,25520,0,5
478058,648045,110360656,58832,12,7490392,126639352,18696736406,13113,18056,37256,19490090,512482,2049028,375,1900,1638,35544,23583,0,0
412707,561463,88803700,51936,16,5673340,102468811,14012849394,9471,15229,35660,15661960,388696,1554724,666,1919,1527,26347,17456,0,0
344590,452080,67349428,45588,16,4317852,74942457,1087698204,7299,12565,30796,12485945,240810,963160,630,1780,1392,14434,9469,0,0
263319,310410,45327284,29664,8,2193968,45052271,1426685300,5193,7753,17164,7089810,88519,354076,498,1077,3,3437,2590,0,0
233299,289697,37537340,21188,4,1970508,39347733,149243513,4899,6648,13528,4771865,75223,300892,246,579,3,2924,2233,0,0
166597,200315,22333212,11192,0,1006244,22882580,-2077030005,2337,3488,7720,2083055,21635,86540,0,155,0,501,394,0,0
131167,160320,15610428,5976,0,642472,16363675,1378208713,1707,2124,3944,1014735,12329,49296,0,50,0,252,168,0,0
101786,127501,10555744,5220,0,506152,11378734,816609389,0,882,3528,780355,10593,42372,0,50,0,252,168,0,0
104094,139721,10746324,6004,0,853224,12447330,831844381,0,1025,4100,933600,34702,138808,0,75,0,1680,1120,0,0
101501,135801,10453596,5956,0,816144,12110652,804609799,0,1023,4092,918690,42559,170236,0,75,0,2448,1632,0,0
94811,130376,9376728,6696,0,806116,11224999,694958770,0,1143,4572,995225,45676,182704,0,105,0,2907,1938,0,0
90543,121732,8789832,6556,0,696556,10275718,638345946,0,1096,4384,953925,35862,143448,0,105,0,2040,1360,0,0
186778,219947,27509456,11012,0,1141656,27489633,-1342267910,0,1577,6308,2359560,70935,283720,0,140,0,3423,2282,0,0
233923,284603,38310072,17200,0,2040280,39401140,286727819,1068,3129,9668,4057435,165343,661352,0,275,0,10965,7450,0,0
249360,305471,42036660,19992,4,2231608,43631674,886349712,2301,4684,12600,4738180,139182,555668,0,345,1281,8582,5277,0,120
275434,333215,49602124,19568,4,1752884,50962454,-2104462700,0,3104,12416,4862770,86210,344420,0,305,1356,4273,2246,0,90
264738,300451,47089676,25712,4,1270764,45408873,1763315907,1236,4432,14432,6384295,53539,213816,0,555,1332,2529,1094,0,70
261595,303201,46369584,28572,8,1071812,45684308,1645694624,2700,6589,19156,7142880,46194,184476,1227,1508,1311,2203,1021,0,70
264421,299565,47356432,30340,8,914836,45540091,1819251817,3927,7127,18036,7668280,40425,161420,1236,1599,1308,1931,831,0,65
154890,251215,20679960,20380,8,629320,28980622,2028281943,2970,6117,16548,3909730,28903,115192,936,1224,942,1558,765,0,0
130116,218666,15942612,15176,0,398048,23252402,1436304415,1848,4853,14484,2670395,14507,57648,0,395,0,342,293,0,0
120447,202912,14190624,10028,0,350508,20803455,1230003927,4119,4950,8816,1707920,12746,50844,0,180,0,240,200,0,0
