Subgraph 1,Subgraph 2,Subgraph 3,Subgraph 4
863442,1049124,201700640,61840,272,36290144,254415992,36663822889,3542895,2370504,34296,18390835,1165652,4654288,155322,104123,66,66344,44965,1100,0
841129,1139151,190403364,61680,180,28069272,295713060,34013155048,4175070,2790414,28136,18893930,865384,3454176,113400,76250,54,45579,30812,600,0
750103,1099025,164778572,53012,180,22893996,286012539,27995244575,4533288,3026846,18616,15768675,707794,2824296,113670,76185,0,37035,24690,600,0
712846,1069237,149390684,63076,312,20117036,277217921,24119821518,6107073,4076787,21620,18292320,666710,2660820,195858,131112,0,37035,24690,1430,0
688628,1059068,139508908,56024,264,16939496,278881457,21625159027,5945484,3968617,19844,15818905,550372,2197488,167112,111808,0,29652,19783,1100,0
735855,1171149,148193772,129180,676,15966400,322653202,22359344613,10313901,6900716,99128,34238020,602461,2408124,425103,289257,51,34555,23734,4110,0
513738,873944,85641256,96772,456,7499556,203405985,10597652734,5949984,3985515,75436,21944735,270442,1081068,230376,158414,4980,16925,9420,1860,260
465026,798755,73605012,94132,504,5405580,177749691,8594467469,5864607,3927291,70212,20911310,177939,710636,249687,171118,2352,9437,5696,2320,140
403287,684276,59264756,74308,360,4813852,141996169,6460014489,4056138,2719227,60540,14887940,153997,615368,155919,107986,1185,7738,4932,1175,55
423969,738772,63683244,67124,224,5267336,157322372,7091440977,3264117,2191091,60052,13800640,140340,559200,94755,66585,1212,6184,3774,465,40
488472,883946,78701896,105768,1624,5942992,201728728,9377806040,3829821,2581252,112152,23522665,174806,696884,463155,316480,1290,7256,4634,15090,40
479050,878469,75917816,92632,1524,5621772,198875565,8894521223,2540742,1718208,97520,20844235,164475,656220,421215,286595,1170,7158,4372,14755,25
435722,822376,65122896,95852,1720,6275160,173692929,7226434901,1919631,1309934,120720,19774255,164093,652892,426858,292522,2244,7280,4191,15530,40
523479,944196,85873344,195496,3956,8099964,222130746,10463226260,2843283,1958446,251696,43664110,187970,747060,1071048,745757,1347,8020,5228,32690,2210
579532,1186422,97070336,203976,3988,11086612,268093339,12209314359,3580341,2466277,317532,44932155,223357,888088,1079883,752387,1506,9077,6182,32735,2205
796357,1418107,160515940,448540,10644,13467384,411066039,24023995752,4465440,3109746,531144,133636020,267512,1064088,3825225,2653015,2946,11102,8767,139245,4965
895047,549894,194067688,491372,11252,20145672,97797795,31005609593,343539,266809,151132,159433275,266636,1063764,4392033,3034302,1707,9247,6996,151885,5335
956658,1733466,215057272,371288,5300,13093600,550113244,35905437796,6007188,4103895,396412,126034250,818411,3263684,2216850,1524700,1827,58626,38997,50555,5335
1106119,1971504,274018464,535564,7900,14155932,672447090,50866866458,8791848,5990674,517768,205518870,907370,3617760,3744816,2579539,2043,58140,38482,86510,5335
1097430,2013583,266954696,461472,7448,15436748,686440019,48108575033,9889647,6716219,492484,168019305,825581,3291344,3364335,2307605,1950,48190,32040,83875,5335
1004839,1856284,233095612,310468,4672,14125984,601767229,39830918227,11646123,7846797,330860,103678920,687112,2738728,2019939,1376031,1815,35698,23462,51695,2295
1001140,1748160,237759552,229936,2968,12493236,592074021,41372820973,12538479,8410607,206484,79251030,383149,1526936,1373145,930130,39,14045,9626,37555,0
809210,1450323,172595680,188396,2928,10846144,430675315,27172511471,9259440,6226439,213916,52998125,343496,1369844,1063557,724263,36,11907,8192,37170,0
713226,1341864,142636500,149444,2820,9958460,365361332,21324091013,6770838,4559318,181704,37797110,307005,1223380,880674,598381,30,11624,7951,36560,0
554388,1071378,98952556,100972,2700,7341592,250627570,13456540313,4124691,2784877,140332,21366960,238135,949820,657573,444882,0,9393,6412,36130,0
473436,827851,86900044,31264,80,6719416,174058411,12477040663,1896996,1274461,39188,6400365,254473,1015452,34830,23930,0,11568,7922,105,0
405875,762834,63649204,60552,576,4501884,151612290,7729741456,2877510,1937797,77828,11261155,245220,978520,152604,105216,0,20193,13692,2285,0
317137,615546,43077936,41828,468,3324068,106386824,4577430663,1509330,1020742,58088,6706995,185631,740484,92094,63686,0,18300,12305,1945,0
317571,632733,44415428,42456,468,3188696,109173692,4893748697,1476927,999633,60060,6784310,154876,618464,88458,61277,789,12721,8225,1945,30
285175,577447,37498948,40228,452,2780336,94019678,3917431776,1184151,804520,60344,5967590,120538,481212,75069,52416,777,8738,5575,1895,30
261053,481755,33364344,38664,532,1993984,76815532,3355133584,913413,625355,65652,5267890,89888,359072,80169,56211,744,7186,4560,2130,25
265789,474704,33383728,35020,636,1890536,79367162,3268567867,687219,471514,53472,4919495,41686,166424,94419,64711,6,1120,744,4090,0
257331,501339,30670068,49576,720,1758740,81824303,2798180212,1133478,772566,67656,7288640,43914,174996,126552,88093,12,1388,920,4175,0
231504,443041,27434944,41888,792,1969876,67022518,2550592281,762492,526369,72164,5229445,50964,202776,108228,76212,9,1707,1184,4405,0
274376,528131,34654520,65848,1236,2368292,88246970,3384169448,1601958,1092359,97548,9612490,68360,272220,215265,151240,18,2481,1816,7085,0
239565,461998,27920524,56288,1200,2478868,70659598,2540452164,983163,679326,95536,7189750,66332,264028,177285,125940,0,2472,1743,6960,0
220970,410440,24517260,55012,1220,2361856,60319789,2112267455,1066686,732773,86596,6859995,58879,233916,179823,127037,321,2287,1492,7010,0
220331,428921,24507444,46708,676,2478776,61311965,2121698969,1378587,935684,66504,6071455,79561,316484,118026,82894,0,3297,2283,3150,0
207238,403106,22447264,41088,648,2131712,55901789,1907537714,1114476,758543,62236,5073355,50975,202420,101295,71325,0,1710,1180,3045,0
189126,341835,19969524,34660,604,1910120,45765467,1656502253,719316,493732,56752,3888060,43289,171796,77997,55418,306,1596,958,2920,0
181626,316601,19260004,29640,240,1667676,41695713,1608929226,668289,457335,47236,3280690,40689,162136,35091,26144,306,1584,920,400,0
161100,263502,16830980,13368,64,1525608,32132238,1394686939,331545,226446,21664,1416305,39353,156512,8010,5900,288,1572,920,55,0
138258,239776,13176904,16212,76,1021168,27496039,995406818,401037,272694,21344,1713675,27483,109412,11313,8277,243,1038,674,70,0
198370,395676,20947796,27216,92,993364,58181857,1664192984,751218,508665,31412,3854900,30107,120168,19674,14211,213,1027,740,75,10
255212,461514,31195136,26552,48,866892,80849877,2825381666,971928,653487,22140,4678785,20770,82880,14619,10341,210,524,351,25,10
345413,553229,52371500,49096,88,864016,114956686,5932240033,1861680,1249250,32520,10940690,21901,87364,36831,26029,801,1041,473,105,35
556129,791717,116717432,99280,160,988584,206134980,18440255956,3512934,2356041,56340,30564020,28657,114368,83934,59786,1638,1764,698,295,80
1279955,1393136,455188144,284204,292,1384608,535892250,120398313707,7636482,5121294,121224,147215610,47849,191076,222765,162925,1770,2080,1095,670,100
2078438,1886240,982426980,500188,728,1639072,902048401,341383821977,17151000,11477235,172940,337234115,57302,229108,723708,509102,2739,2726,1460,3600,250
2761038,2264932,1534227276,709764,944,1988568,1237802175,622613610672,22621692,15135074,215784,562115360,65520,261920,1065876,751484,2781,2757,1612,5305,270
3081739,2269743,1826726060,961544,1276,1670680,1303949479,787769414321,25910250,17336098,250392,815006915,58824,234776,1505223,1071737,4530,3716,1649,7815,510
3202823,2246572,1947782024,1090132,1544,1619520,1311947148,859656533982,26652342,17836616,273552,946678705,61025,243620,1828758,1303997,3444,2995,1696,9695,430
3275843,2391034,2014360572,1180396,1300,1521976,1415611963,898952353111,23970195,16058574,313776,1041018010,64797,258748,1542288,1126957,2655,2172,1713,6500,310
3372591,2394011,2117464204,1244716,1424,1341468,1426647072,962480242725,23300334,15612310,315016,1119239190,62272,248788,1690236,1233514,3492,2619,1819,7345,310
2845941,2168478,1636245508,1035024,1488,1271636,1182366677,682033332812,20186661,13528474,282800,851221955,56434,225436,1619577,1166528,2592,1881,1597,8430,270
2435977,2047731,1296900160,900252,1460,1644712,1023503473,500615259965,14233737,9560130,283888,685911755,78856,315044,1433247,1032498,990,981,1429,7870,75
2310811,2182682,1194506556,851340,1364,1278644,1066278491,448296010565,8958558,6052853,321924,633847460,76347,305268,1245882,904153,1617,1315,878,7545,90
2261833,2134024,1154144092,890188,1492,1286904,1034014050,427944285396,9761466,6590971,333308,654747295,74783,298992,1353174,984341,3096,2373,836,7910,200
2418467,2193946,1274152752,1088856,1732,1614276,1105088952,488027797922,11473182,7745962,388696,828611570,77418,309552,1628553,1201642,3951,2928,1051,8795,275
2597006,2306804,1423609816,1141152,1732,1650724,1203616429,566412334477,12885000,8690045,400180,901297260,100891,403304,1697892,1250093,3144,2402,804,9170,240
2596126,2407890,1420643532,1145864,1680,1703620,1249274137,564714384358,12980640,8759838,424312,904200595,92265,368820,1649871,1219269,3204,2382,824,7645,240
2434001,2386664,1288854580,1056544,1368,1953772,1189083094,495952253354,13890228,9361517,405460,806026145,85726,342504,1331823,995672,3849,2800,891,4565,350
2452686,2456044,1290189720,1003004,1496,1901140,1240372942,494949942383,19217241,12906161,378668,759748540,72925,291440,1507941,1100734,4287,3035,933,6605,450
2412415,2489234,1238396560,988728,1608,2844580,1257078565,466186791565,23976180,16078675,378220,734107840,86795,346640,1663515,1203140,5688,4287,1455,9080,630
2348185,2616291,1177294024,898732,1120,3315512,1311914918,434235665035,21596874,14493771,383420,655512530,99498,397272,1160328,854377,4002,3184,1544,5400,360
2244402,2649780,1086326328,773668,836,3135708,1311348897,388078162410,21036780,14114140,358480,545985305,114414,456856,874746,645884,2181,2159,1440,4265,170
2124863,2539681,995900676,711180,740,2860100,1226712215,345039547800,19181190,12870637,332708,486323765,83949,335156,755385,559450,3072,2654,1129,3510,240
2023416,2503346,919615832,650796,572,2606368,1189443274,309301822273,16776609,11264921,322060,433165485,57491,229284,572748,431462,1068,1231,851,2340,70
1529245,2047394,587331676,415860,336,1791056,860438819,167839909460,11380488,7643078,224344,236188930,42300,168840,300303,227287,66,320,489,1130,0
1258461,1810885,434987304,324848,260,1490060,683844926,112120663649,7990233,5372904,184328,166976470,36343,144972,207114,158336,27,291,437,645,0
1344508,1948436,492157168,337624,160,1057364,751276355,133751697486,4830417,3269034,195024,183819055,42845,171240,120072,100823,918,705,277,135,25
1416074,1992346,535308632,332916,192,1419492,782578683,150292059040,4859466,3286923,189116,186475385,40107,160228,144924,115586,897,685,358,180,25
1674635,2307866,704846596,533852,564,1832236,975306622,219004952872,2633388,1829433,295364,333114715,53652,214328,423984,324596,0,72,208,1370,0
1862338,2443639,834689528,645900,600,1989224,1081039847,275334872599,5450823,3717196,333256,425828820,58532,233768,488232,379963,0,105,375,1350,0
2057955,2746425,971524920,775268,756,2292128,1269376079,337439727453,6882027,4689504,405944,537875075,85636,342184,649950,504305,18,216,561,1655,0
2956101,3821097,1699116136,1225092,1180,3110500,2086500121,714351035899,17660877,11923919,600004,1023750490,153678,614272,1276143,971842,3888,2967,1165,3515,260
3653586,4427391,2363895056,1620764,1560,3638384,2671080605,1113312615421,25316601,17062662,739712,1514570230,207425,829180,1898619,1435931,3987,3243,1385,6060,340
4249104,5016469,2981001232,1911920,2064,5180684,3239760173,1519171214463,33698472,22675281,838532,1930278650,319956,1278984,2733501,2024504,5967,5118,2195,10455,630
5076298,5785153,3926420400,2402748,2832,5055960,4067016216,2197279387524,38071449,25627090,984496,2667320165,426244,1704376,4018353,2944082,26415,19065,2525,14100,2835
5197229,5868787,4049590892,2473964,2344,5619964,4193138779,2287027721922,42505023,28589703,1012084,2773736985,412110,1647560,3430464,2563156,22770,16941,2439,12415,2420
5706990,6573422,4664316648,3082836,2284,8113456,4921181251,2762028179833,36907239,24930162,1301344,3638411065,435848,1741472,3407628,2668052,30936,23264,2950,8135,1975
5870174,6454861,4865086308,3471112,2600,8666292,4900128918,2921284431930,42088812,28407753,1394180,4152912720,345635,1380160,3949983,3121592,36768,26909,2858,9985,2680
5563619,6042922,4489666292,3273120,2356,8574308,4466611169,2625033246093,35851023,24228902,1312880,3813182235,304759,1216556,3465195,2768865,30381,22951,3133,8035,1975
