,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
0,0,309,0,287,0,0
1,0,89,0,81,0,0
2,0,71,0,56,0,0
3,0,47,0,42,0,0
4,0,44,0,38,0,0
5,73,46,14,21,63,3
6,27,47,17,12,45,0
7,49,101,33,38,60,7
8,35,35,23,13,22,5
9,25,33,17,13,20,0
10,31,25,25,7,22,2
11,28,43,23,14,30,3
12,37,36,33,12,23,2
13,28,26,21,7,17,4
14,16,17,13,6,8,0
15,25,39,0,6,36,20
16,12,12,7,3,10,1
17,10,8,3,2,5,1
18,4,14,2,4,8,0
19,8,21,4,7,11,0
20,8,17,7,7,9,0
21,13,7,10,1,6,1
22,10,12,7,4,6,0
23,4,13,3,2,10,0
24,12,16,10,6,7,0
25,12,17,6,12,11,0
26,15,13,10,2,12,2
27,5,11,2,3,7,0
28,10,16,6,5,10,0
29,9,34,3,24,10,0
30,17,73,6,17,55,4
31,11,30,5,7,21,2
32,13,27,3,5,23,3
33,10,22,4,8,16,2
34,16,25,12,8,17,2
35,17,15,11,2,16,1
36,10,22,10,14,6,0
37,14,37,8,8,25,0
38,13,40,10,8,29,1
39,9,22,6,11,7,0
40,12,39,7,22,14,0
41,10,10,4,2,12,0
42,16,41,7,9,27,2
43,7,18,3,7,7,0
44,8,20,4,7,8,0
45,26,64,12,21,43,3
46,32,73,19,19,70,5
47,24,28,14,10,18,2
48,30,53,22,18,34,4
49,28,51,18,16,30,6
50,18,68,9,35,24,0
51,22,44,12,8,44,3
52,23,25,13,5,19,2
53,12,14,8,5,9,1
54,20,25,12,6,18,2
55,17,22,10,5,16,1
56,11,8,6,2,7,2
57,8,21,5,8,10,0
58,7,12,1,3,8,1
59,5,20,1,9,9,0
60,6,28,3,13,12,0
61,6,12,3,6,4,0
62,4,13,1,8,4,0
63,6,11,2,0,11,0
64,9,17,3,4,14,1
65,10,8,4,1,8,1
66,8,12,4,3,9,0
67,10,24,7,9,14,0
68,3,8,2,5,1,0
69,14,20,6,3,14,0
70,4,11,0,4,4,1
71,7,3,1,0,4,2
72,4,4,2,2,2,0
73,3,13,2,6,5,0
74,5,10,1,3,6,0
75,6,10,2,4,5,0
76,7,10,4,2,7,2
77,3,20,0,8,10,1
