,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
0,0,164,0,167,0,0
1,0,145,0,142,0,0
2,0,132,0,133,0,0
3,0,94,0,90,0,0
4,0,99,0,104,0,0
5,86,68,19,34,43,44
6,89,62,32,32,40,45
7,87,74,21,33,58,50
8,95,64,28,33,57,38
9,77,47,21,21,37,30
10,69,63,22,36,39,28
11,71,37,18,18,42,30
12,78,50,17,20,44,40
13,91,57,16,21,46,57
14,85,70,16,33,61,60
15,82,66,21,40,57,51
16,86,71,25,33,59,39
17,77,40,27,22,23,32
18,61,53,16,21,49,26
19,81,61,26,36,43,59
20,93,62,36,33,42,38
21,100,49,43,25,50,56
22,90,74,43,37,59,53
23,110,78,37,40,60,63
24,80,60,19,32,50,33
25,88,46,22,23,53,48
26,85,56,15,22,45,41
27,91,60,30,23,49,42
28,102,80,25,43,54,57
29,93,75,24,35,72,37
30,85,53,34,31,45,42
31,81,55,15,27,45,30
32,67,45,20,28,20,37
33,80,50,25,20,49,44
34,81,73,22,40,70,47
35,95,87,28,39,77,49
36,122,75,36,30,78,69
37,99,74,28,39,55,47
38,68,52,15,28,47,29
39,73,36,27,15,27,48
40,84,57,20,30,53,39
41,103,55,24,28,41,77
42,96,74,23,38,59,65
43,105,78,31,40,69,37
44,101,60,23,19,64,60
45,74,46,21,24,35,28
46,70,57,21,27,43,25
47,84,56,12,23,52,49
48,108,101,32,53,84,48
49,110,79,31,41,70,53
50,91,70,18,34,58,61
51,104,80,21,41,73,46
52,74,44,18,13,45,30
53,72,51,23,20,45,28
54,85,64,14,26,47,56
55,92,73,24,45,70,53
56,104,75,26,41,74,50
57,102,74,25,41,52,51
58,102,81,18,34,73,56
59,64,46,8,20,33,31
60,79,60,17,28,42,37
61,89,55,15,29,49,51
62,98,67,19,32,62,49
63,92,78,18,39,56,50
64,106,64,27,28,62,51
65,94,72,33,41,47,40
66,84,62,27,32,51,33
67,80,48,20,28,36,45
68,94,59,26,27,55,54
69,98,63,25,30,62,42
70,98,77,22,40,67,47
71,100,60,22,22,55,48
72,96,61,22,36,44,47
73,72,38,15,29,40,39
74,72,36,11,13,35,32
75,84,65,19,31,64,40
76,87,67,22,32,55,43
77,95,81,26,47,57,51
78,87,65,23,35,54,45
79,83,51,28,26,50,34
80,79,68,13,35,63,37
81,85,60,23,23,58,40
82,80,59,19,33,46,35
83,105,62,29,27,76,52
84,84,76,21,50,60,43
85,80,75,18,42,58,33
86,98,72,17,32,59,53
87,77,44,24,18,46,31
88,61,48,16,18,32,23
89,82,63,19,26,42,48
90,101,63,28,28,52,48
91,100,71,26,36,55,60
92,100,65,33,27,54,56
93,90,70,25,35,54,44
94,76,46,18,29,44,32
95,73,58,22,24,44,23
96,97,50,18,24,51,48
97,84,73,28,42,48,33
98,85,59,23,30,38,49
99,70,82,15,42,43,32
100,78,48,19,25,37,35
101,76,32,16,14,36,45
102,71,65,15,39,48,49
103,81,48,24,19,42,43
104,89,69,28,38,56,43
105,84,68,25,39,53,46
106,91,64,41,38,47,41
107,99,68,30,32,62,46
108,65,45,14,11,42,38
109,48,41,9,20,35,30
110,76,65,13,42,58,36
111,95,73,28,38,66,50
112,91,75,31,29,62,41
113,72,47,24,21,54,28
114,83,81,29,52,48,38
115,87,69,22,50,61,25
116,72,44,26,22,38,25
117,80,44,20,17,38,46
118,79,60,25,33,56,33
119,78,63,18,35,43,31
120,77,74,14,40,54,27
121,75,75,24,33,61,25
122,70,48,19,23,44,35
123,66,48,23,31,35,32
124,77,54,23,27,41,34
125,77,56,20,26,54,42
126,77,56,25,26,49,53
127,61,60,14,32,36,26
128,56,39,13,12,31,28
129,54,36,16,13,26,32
130,59,53,19,29,48,19
131,63,62,27,40,33,36
132,64,50,26,19,30,40
133,71,65,20,31,46,39
134,81,64,24,25,49,38
135,62,37,18,21,30,29
136,71,47,24,23,39,17
137,65,41,25,20,37,26
138,91,65,32,34,62,28
139,79,54,26,26,45,50
140,59,85,23,56,55,27
141,87,49,28,17,51,37
142,82,85,21,52,59,36
143,67,32,17,14,29,39
144,74,42,21,20,35,35
145,69,53,21,26,32,36
146,79,60,33,32,56,32
147,78,63,17,28,53,44
148,89,65,30,35,55,50
149,75,58,20,25,44,30
150,54,55,12,22,44,14
151,47,41,14,20,42,17
152,78,58,18,22,64,34
153,78,57,27,22,50,39
154,78,56,24,34,45,30
155,60,67,23,39,35,29
156,70,66,12,37,35,26
157,52,43,4,26,32,29
158,50,44,12,26,37,25
159,82,66,21,45,40,42
160,81,58,33,36,44,33
161,77,72,24,36,58,30
162,74,71,23,30,58,32
163,86,81,27,45,48,52
164,76,34,17,17,22,43
165,75,50,22,28,45,29
166,81,55,25,20,55,42
167,76,55,20,37,46,28
168,84,76,16,39,74,50
169,99,78,31,50,73,40
170,91,63,21,37,53,49
171,75,54,15,33,47,34
172,69,64,14,35,46,34
173,84,57,12,35,52,44
174,93,77,30,36,76,39
175,106,70,30,31,58,55
176,103,60,31,27,49,60
177,77,62,26,33,59,26
178,78,50,19,22,49,34
179,78,69,21,23,55,32
180,72,65,21,32,41,36
181,77,62,23,24,54,50
182,92,77,23,42,69,32
183,107,79,23,38,67,53
184,85,69,25,28,56,46
185,76,40,13,25,40,45
186,68,56,18,30,42,34
187,68,67,18,38,48,29
188,97,79,24,37,59,41
