Subgraph 1,Subgraph 2,Subgraph 3,Subgraph 4
61511,104074,4565564,24716,24,331880,6511229,261877861,8364,9521,15780,2853205,21884,87136,3357,4848,9,540,411,0,0
37050,52444,1768700,7584,20,321192,2231010,64806413,4467,4056,4312,583435,10796,42564,1887,1758,0,375,295,5,0
34450,47624,1527376,6820,32,313732,1883410,51126878,2640,2771,4044,473140,9862,38828,2694,2281,6,376,338,20,0
34349,51041,1496760,5852,32,317044,1995421,48812935,3363,3199,3828,371200,9743,38212,2481,2004,6,376,338,20,0
37204,54300,1699072,5108,32,409496,2229425,57765189,2466,2464,3280,331905,12760,50380,2529,1921,0,519,446,20,0
39487,58699,1885020,4868,28,446748,2527050,67821967,1668,2061,3796,304340,14323,56732,2019,1541,0,540,460,20,0
29028,50114,1141120,4880,32,333768,1783272,34098865,1614,2052,3904,279580,12921,51124,2232,1688,0,603,502,20,0
26522,45304,998400,3872,12,330032,1574321,28738532,960,1468,3312,208470,11554,45616,783,642,0,543,437,0,0
16019,25364,466060,2020,8,157200,699624,10704606,177,549,1724,89975,6355,25220,462,353,0,339,226,0,0
16308,34603,391464,5148,196,166376,894707,7764027,65574,44663,3788,169350,6376,24984,13470,9060,549,765,476,605,165
14138,29862,295656,3816,128,162328,692560,5124367,47871,32658,2976,111580,6297,24668,8037,5428,465,721,474,285,135
11012,23075,194144,3072,100,108076,470158,2877211,35577,24327,2436,77805,4404,17436,5562,3773,432,606,392,180,120
8837,15161,137956,2256,76,68956,274417,1796497,22416,15288,1376,47370,2089,8336,3471,2369,390,362,153,105,105
7497,9388,116872,1284,52,38884,146542,1506269,10029,6815,516,23890,1160,4640,1794,1196,270,228,47,55,55
6423,6208,101660,412,8,23152,86941,1296327,1191,841,188,9110,872,3488,150,100,135,132,43,0,5
5905,3623,93280,12,0,9428,44831,1154266,6,21,68,5,486,1944,0,0,0,30,20,0,0
2483,3016,28952,0,0,8356,34414,295250,0,0,0,0,453,1812,0,0,0,30,20,0,0
2532,2720,30836,0,0,7144,32482,324089,0,0,0,0,298,1192,0,0,0,12,8,0,0
2470,2516,28920,0,0,6160,29587,292398,0,0,0,0,171,684,0,0,0,3,2,0,0
2468,2654,27252,0,4,7564,28453,264893,0,0,0,0,296,1184,0,0,0,12,8,0,0
2340,2753,23292,44,4,8108,27290,212047,0,18,72,75,434,1736,12,8,0,30,20,0,0
2133,2297,18412,72,4,7164,20445,147341,0,18,72,240,374,1496,21,14,0,30,20,0,0
2528,2585,26860,80,4,6736,27883,259821,0,16,64,310,255,1020,24,16,0,12,8,0,0
3387,3433,34624,96,4,15328,37876,323741,0,17,68,480,414,1656,30,20,0,15,10,0,0
9422,7245,196952,96,4,61136,131369,3420035,0,23,92,480,1568,6112,30,20,0,54,36,0,0
12406,9021,323876,96,4,71572,195673,6828890,0,19,76,480,1578,6072,30,20,0,36,24,0,0
14900,11934,435852,324,0,119380,302236,10074394,0,20,80,15800,3523,13672,0,0,0,129,86,0,0
15776,14088,478236,620,0,133996,373273,11503916,204,377,964,23455,4033,15712,0,0,0,147,118,0,0
17423,17422,533796,1016,4,177860,477149,13042051,1206,1175,1484,33860,5609,22116,90,65,9,246,210,0,0
18075,16302,565592,1036,4,171724,448603,14115323,1449,1312,1384,34975,4683,18592,93,67,15,178,152,0,0
13797,12466,336356,968,4,96188,281972,6524615,1449,1240,1096,28180,2134,8476,93,67,15,76,84,0,0
7615,8175,125016,700,4,41720,130739,1775141,1905,1379,436,16130,1031,4124,96,69,27,51,37,0,0
7390,8370,112192,892,4,34824,124173,1511193,2244,1614,472,21095,890,3560,96,79,33,52,35,0,0
6597,6891,93728,848,4,25064,93659,1184562,2166,1542,392,18740,731,2924,93,77,33,52,25,0,0
6331,5357,78032,488,0,17156,69983,873191,1188,834,168,10155,441,1764,0,5,0,12,13,0,0
5447,4236,62500,484,0,13044,51522,650004,234,199,172,11090,351,1404,0,15,0,12,8,0,0
6188,3626,72696,788,4,11100,42942,724248,567,443,260,17140,208,832,117,123,0,3,2,0,0
5467,2910,61896,728,4,7764,31047,599694,522,398,200,14470,95,380,108,117,0,0,0,0,0
4876,2639,53472,540,0,9200,27095,497895,297,239,164,9890,276,1104,0,30,0,12,8,0,0
5963,5509,72260,400,0,24516,65205,764979,564,450,296,7820,845,3240,0,5,0,42,28,0,0
10954,16438,183844,996,0,104960,290756,2681629,1083,984,1048,28495,5271,20404,0,20,0,426,309,0,0
