,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
0,0,60,0,31,0,0
1,0,353,0,187,0,0
2,0,122,0,62,0,0
3,0,1209,0,919,0,0
4,0,1256,0,1039,0,0
5,0,696,0,587,0,0
6,0,511,0,448,0,0
7,139,239,67,82,144,17
8,104,192,53,76,93,17
9,94,201,45,59,121,16
10,93,245,38,82,149,9
11,135,243,65,82,164,18
12,76,163,48,56,84,9
13,90,156,60,50,103,10
14,73,140,47,48,65,12
15,47,147,21,47,81,6
16,59,122,35,48,50,7
17,50,160,21,67,62,5
18,34,115,15,43,47,6
19,37,128,17,57,49,6
20,31,88,19,32,40,4
21,17,88,8,39,28,1
22,26,94,15,36,35,3
23,38,138,31,56,59,6
24,20,130,13,56,50,0
25,29,82,11,28,39,6
26,25,122,14,51,38,3
27,69,161,20,36,111,43
28,31,136,18,47,80,6
29,36,129,27,52,59,3
30,63,145,42,55,78,10
31,34,85,16,35,36,2
32,19,101,6,55,30,4
33,29,86,13,37,39,2
34,45,104,25,38,56,10
35,24,84,13,36,36,3
36,22,98,13,37,43,2
37,30,119,15,55,58,5
38,33,118,21,44,59,3
39,22,66,14,23,40,3
40,21,105,13,43,42,3
41,28,105,20,44,51,1
42,25,98,17,33,57,3
43,19,101,7,39,45,0
44,26,100,14,41,48,3
45,25,86,13,33,42,3
46,31,109,26,39,60,5
47,26,105,12,34,55,6
48,25,80,17,31,33,2
49,24,75,19,26,37,2
50,25,76,16,35,33,5
51,16,79,11,25,47,2
52,28,92,21,31,54,2
53,31,87,20,32,50,5
54,22,66,13,24,34,2
55,30,52,22,16,32,3
56,24,72,18,27,34,4
57,23,75,15,31,31,1
58,24,64,20,22,39,2
59,31,79,23,32,33,2
60,31,61,19,17,36,5
61,34,88,22,28,60,5
62,37,80,26,30,43,5
63,42,193,23,67,117,5
64,71,423,32,176,249,4
65,84,199,64,57,152,18
66,53,126,36,40,77,4
67,79,145,51,42,90,18
68,128,306,80,75,236,34
69,119,295,92,45,301,24
70,98,173,66,30,185,30
71,89,197,42,43,157,28
72,87,140,44,36,139,13
73,54,129,29,30,97,13
74,53,122,32,37,86,11
75,57,137,44,44,86,3
76,58,114,34,34,81,8
77,62,157,32,51,95,6
78,54,202,34,63,111,16
79,101,253,65,76,160,28
80,89,215,73,70,115,11
81,108,235,78,80,135,22
82,110,404,87,145,215,16
83,210,585,120,229,289,66
84,128,301,77,91,188,34
85,169,225,83,69,135,79
86,261,237,105,67,173,172
87,117,223,94,63,149,19
88,103,213,72,57,148,20
89,90,171,77,43,116,15
90,91,132,66,28,103,16
91,60,123,46,39,69,10
92,90,202,68,57,140,20
93,86,144,69,39,95,17
94,79,110,56,28,66,6
95,42,109,15,32,56,5
96,63,139,21,27,107,22
97,61,144,35,23,112,14
98,56,144,27,36,91,17
99,68,191,32,51,126,22
100,107,165,62,42,112,42
101,83,184,53,49,126,18
102,98,201,69,54,132,20
103,97,209,63,54,142,20
104,191,692,132,219,436,67
105,183,358,133,105,217,53
106,135,304,104,77,191,27
107,139,235,112,61,155,25
108,212,352,168,84,230,38
109,149,223,107,51,150,22
110,186,475,125,115,339,27
111,172,317,102,57,237,54
112,164,182,85,43,126,66
113,90,157,57,30,122,11
114,79,211,48,56,128,16
115,106,212,69,57,123,22
116,105,209,75,54,133,14
117,93,190,63,47,126,19
118,79,226,54,90,114,8
119,90,195,59,54,128,17
120,62,161,35,45,92,17
121,62,155,37,41,89,7
122,83,201,60,53,134,13
123,92,254,56,64,158,11
124,99,242,58,50,169,17
125,124,332,64,88,186,12
126,111,252,48,78,120,40
127,147,368,77,111,193,29
128,157,288,94,71,186,52
129,166,356,69,67,278,62
130,110,212,61,54,131,26
131,137,228,89,72,132,21
132,112,212,68,54,130,26
133,116,299,54,47,234,45
134,144,257,67,72,151,60
135,120,218,73,41,159,29
136,133,319,89,56,240,28
137,148,298,108,50,230,23
138,121,246,58,53,168,39
139,108,218,60,41,168,31
140,94,191,50,40,129,18
141,92,115,54,26,80,16
142,121,187,79,43,128,20
143,111,238,75,41,186,24
144,97,158,65,43,106,16
145,121,331,90,78,221,13
146,147,330,116,90,216,14
147,148,361,110,107,200,28
148,231,614,172,196,325,32
149,173,335,120,95,199,24
150,166,255,112,59,178,42
151,147,205,93,40,143,37
152,173,322,132,83,205,27
153,178,299,144,76,195,19
154,197,387,121,55,304,62
155,133,256,102,57,179,16
156,192,302,135,89,202,49
157,183,284,131,75,189,41
158,247,1109,151,266,871,37
159,165,173,117,44,112,37
