Subgraph 1,Subgraph 2,Subgraph 3,Subgraph 4
244131,487692,38225800,48956,16,3190732,65889010,222767827,12528,19019,42668,11098775,133702,532728,1182,3068,1326,7721,4918,0,115
225062,433066,31427924,42532,20,4772048,52366460,-934827284,12399,17278,36048,8556550,215563,860232,1086,2584,3660,17146,10424,0,300
200847,381356,25112064,38152,16,5387476,41224015,-1904266867,14010,17413,32292,6877715,249124,994396,33,1692,3468,21749,13818,0,330
180494,348377,20541276,29132,20,5339088,34424766,1768963021,11298,14086,26216,4615360,251526,1004664,33,1107,3789,23742,15029,0,340
2920866,781222,1648374012,117476,228,14563104,234455715,684803949751,22515,29133,56492,73095255,403464,1610036,187395,126840,6165,33639,20896,600,565
2966396,1115957,1662058896,162044,236,19123300,380376271,689673274429,44640,46661,67604,110099985,835940,3338400,208116,141294,4407,43369,28474,605,395
3053769,2047839,1678213956,477088,7328,19415088,819550449,692033832438,347493,266081,137676,364358245,4136040,16538940,7056684,4713951,4314,211433,140198,171710,410
3052134,2470443,1675323596,533048,7452,19892780,1039143323,691696617427,394596,308064,180000,409731035,7793998,31170332,7174371,4796839,4200,502432,334608,171995,380
3034140,2487213,1670460836,524496,7440,17768332,1060319161,690986277207,400740,312081,179684,407764155,7778563,31107792,7172901,4795414,1089,498663,333698,171995,10
3015009,2482716,1665337988,528920,7428,17369224,1071339598,690226959213,401880,311271,173404,415400070,7759380,31031700,7172421,4795809,2424,497063,331493,171985,170
3013049,2526131,1664480052,525548,7428,18080916,1094598969,690107234195,399459,311718,181648,414784080,7819088,31270212,7172358,4795612,2376,502200,334999,171985,170
235206,306023,22858008,14224,20,11039016,28889403,1794311496,10362,10013,12420,2235195,503516,2012024,1356,1149,3474,43014,28217,0,445
201596,242765,17039240,10296,16,9365608,20154214,1132155563,8325,7965,9660,1422150,434777,1736488,1167,923,1986,38974,26210,0,255
88262,104082,5441672,3864,16,3182776,5904136,264918083,2724,3051,4940,296795,192546,769344,645,475,1062,21978,15000,0,155
65941,81252,3917148,2404,8,1963952,4183166,183069727,1860,2140,3600,161220,124313,496532,207,153,402,13549,9359,0,80
59414,70970,3470808,2204,8,1550468,3541046,160248226,1620,1943,3452,140140,101526,405764,174,131,351,10896,7578,0,75
53629,62426,3095724,2008,8,1187384,3070964,141275217,1389,1757,3324,122135,78814,314976,138,107,312,8281,5797,0,60
51855,58609,2894800,1280,0,1145616,2834256,128056728,579,804,1672,91345,68320,272500,0,5,0,6594,4661,0,0
48296,62382,2488028,1812,0,1032384,2858046,101927000,1020,1582,3608,109170,51285,204480,0,15,0,4002,2983,0,0
43050,52526,2089696,852,4,829740,2271090,81440960,1398,1712,3120,33220,40677,161688,6,14,0,3201,2329,0,0
37062,41961,1692892,752,4,633196,1700002,62551882,1248,1414,2328,25840,31976,127304,3,12,0,2472,1813,0,0
35702,38748,1596048,956,4,555728,1558727,58157785,1545,1730,2800,31195,25569,101676,3,22,0,1863,1432,0,0
35762,42188,1503936,2324,12,726096,1596309,51043945,2838,2608,2864,105710,42181,168384,213,202,474,4390,3076,0,75
36119,43268,1463920,2620,16,807680,1581605,47293730,3357,3174,3744,116885,45896,183584,408,342,474,4975,3721,0,70
32483,36948,1221176,2532,16,707896,1266460,36307499,3084,2860,3216,108940,37551,149884,399,336,453,3797,2810,0,70
31060,31777,1176800,1692,4,628868,1087727,35263650,1236,1240,1664,77240,33120,131960,213,157,0,3006,2224,0,0
26896,29226,913636,1344,0,544256,911360,24428274,1362,1258,1400,57770,30443,121332,0,10,0,3114,2296,0,0
27780,29265,973868,1356,0,530564,939020,27010346,1530,1384,1456,58740,25145,99760,0,10,0,2031,1544,0,0
1819873,312428,866836372,9844,4,3048796,113851507,294719827327,1512,1589,2324,5975690,95196,379164,3267,2183,0,2649,2006,0,0
1819197,459241,866751132,13596,4,3584356,174198610,294753156864,705,1005,2140,8912425,153357,611968,3267,2188,0,2364,1676,0,0
1818696,538096,866731568,17928,4,3535232,206281907,294771702876,3519,3124,3112,11877845,153555,612520,3267,2203,0,1977,1363,0,0
1820005,593672,866821984,17912,4,3822760,227877316,294790460274,3558,3118,2984,11876195,152555,607940,3267,2203,0,1776,1224,0,0
1817729,628760,866668112,17912,4,3276808,243607867,294794791635,10128,7533,3124,11875410,143514,571816,3270,2205,0,1347,928,0,0
1824505,757416,867044916,26420,4,3819092,292564643,294837253115,10146,7955,4764,17803580,398224,1590636,3270,2250,0,6444,4346,0,0
1826491,775875,867134916,30984,4,4084996,298164814,294841013980,9795,7807,5108,20794360,405381,1619364,3270,2280,0,7065,4725,0,0
38762,47707,1590612,0,0,744984,1750251,53185935,0,0,0,0,28581,113444,0,0,0,1842,1228,0,0
146962,208866,11188224,1012,0,5643360,15291045,655087040,309,981,3100,76255,191732,764468,0,5,0,12168,8222,0,0
230853,305381,22418168,5560,4,11163776,27845582,1674722522,2364,3923,9388,629915,424877,1695588,420,340,0,29682,20478,0,0
253649,337772,26301476,6284,4,12900840,32452455,2098857710,3036,4973,11796,715430,529066,2109264,429,371,0,40509,28121,0,0
288004,383222,32997452,8312,8,14955532,40229779,-1383043172,5793,7506,14576,1045225,614146,2449404,1158,887,0,45756,31864,0,5
343422,465652,44102152,10284,4,19649176,54303304,11085499,4035,6775,16340,1488015,756678,3016792,444,441,0,51729,35726,0,0
579948,717137,102790084,18748,8,35274108,111847284,883774875,5112,10365,27828,3568425,1160278,4633492,1548,1352,3,65843,45454,0,0
1017026,1180481,257004340,39088,12,65473976,256903187,49308220407,12297,17971,39092,10466830,1860949,7436116,1815,1895,1278,85869,58253,0,0
1164241,1208274,359322072,40240,28,61133708,316480589,84348671308,33207,33465,45308,12246010,2014643,8046252,2649,2451,1401,93220,62974,20,80
1274205,1185534,426571916,38572,28,54035668,333523261,107671634621,32742,31508,38720,11800050,1464752,5849188,2343,2267,1341,54993,37186,20,60
1413407,1252011,509238192,48232,0,60048560,378113249,137752746461,7626,12951,31468,19975060,1801525,7200760,0,560,0,73713,50007,0,0
1488436,1337343,554212060,41264,0,61298164,417710470,154771926786,6600,11712,29248,17955925,1784483,7130332,0,360,0,69513,47182,0,0
1562699,1316826,612542872,39812,0,56813436,431978982,179076501537,4851,10314,28320,18461310,1719784,6873776,0,315,0,65244,44301,0,0
1438991,1111209,563336788,26148,0,39682900,362915350,162734400125,1872,5956,18832,12128045,1443576,5770264,0,155,0,55407,37643,0,0
1103131,729032,390541800,13528,0,20306976,214326072,100887229067,1224,4106,13160,5582790,872812,3488028,0,65,0,33696,23064,0,0
813711,507499,249671120,7416,0,11417948,129338189,55682811533,315,1394,4736,2717855,541763,2166432,0,20,0,20739,13996,0,0
671173,431617,187653728,5696,0,8287648,100203478,38100906454,0,372,1488,2163285,414215,1656060,0,5,0,15684,10456,0,0
609694,390779,161535892,920,0,6784964,86037086,31176172815,3,734,2928,64400,244724,977716,0,5,0,6264,4176,0,0
622526,372341,167621276,1080,0,5852780,83857961,32796896419,3,750,2992,62400,184305,735920,0,5,0,3837,2558,0,0
606485,341702,160602952,964,0,6197848,75187210,30959875087,3,745,2972,48525,202729,809316,0,5,0,4611,3074,0,0
575339,324518,147235008,1028,0,6445040,68950631,27529074474,3,732,2920,54520,200497,800488,0,5,0,4845,3230,0,0
567224,342478,144887108,592,4,5951604,72851544,26982050517,0,94,376,25580,203017,810708,0,5,0,4950,3300,0,0
588046,372582,152314396,1200,4,6820564,79919239,28830514142,558,561,756,58730,243988,973432,0,20,0,6450,4300,0,0
587498,354010,152282668,1216,4,6784072,75865627,28826621836,591,588,776,57765,256229,1023136,0,20,0,7071,4714,0,0
532049,291271,132106848,1100,4,5639412,59483466,23876069792,543,546,736,45040,252651,1010144,0,20,0,7539,5031,0,0
540621,291121,136096812,940,0,5465104,60220990,24871177246,591,565,684,30890,305499,1221096,0,30,0,10332,6893,0,0
521026,261562,129197540,3384,0,4478716,53313283,23215799136,687,736,1112,856835,223341,892584,0,105,0,6453,4312,0,0
501689,285751,121395676,6328,0,4207820,57048350,21352362415,735,985,1980,1654495,195174,779696,0,125,0,5754,3851,0,0
455905,241220,104890156,5288,0,3483324,45729924,17558261237,0,313,1252,1482550,147971,591464,0,25,0,4122,2748,0,0
426388,222000,95222668,2996,0,2769592,41215306,15443649862,0,187,748,720020,107576,429984,0,15,0,2577,1718,0,0
400178,220267,85819784,3108,0,3226876,39201766,13424687398,0,210,840,682160,142668,570272,0,15,0,4071,2714,0,0
377034,216260,78382276,2888,0,2964148,37327810,11896533767,0,208,832,639155,121179,484316,0,15,0,3204,2136,0,0
301034,173092,55607924,2628,0,2429360,26537240,-1071928767,0,188,752,512460,101524,405676,0,15,0,2880,1920,0,0
260454,164546,44591664,1908,0,2345700,23300778,1303225236,375,752,2008,419460,120883,483212,0,0,0,4236,2909,0,0
235354,142293,38544084,1956,0,1899900,19388853,321588861,306,702,1992,382675,117594,470356,0,0,0,4500,3080,0,0
206567,132831,31553036,156,0,1723240,16901032,-762258178,0,27,108,3705,116702,466788,0,0,0,4959,3306,0,0
217201,132191,34223996,164,0,1746904,17267203,-355278868,0,28,112,4100,113326,453304,0,0,0,4518,3012,0,0
198669,111175,30194440,148,0,1197572,14083211,-956790729,0,25,100,3330,64025,256100,0,0,0,1980,1320,0,0
179000,99812,25835092,0,0,936352,12038065,-1582953913,0,0,0,0,47910,191640,0,0,0,1383,922,0,0
163524,102246,22357208,184,0,916392,11789229,-2060262417,0,348,1392,3135,42070,168280,0,0,0,1185,790,0,0
169062,97290,23618544,188,0,926588,11396273,-1889785652,0,356,1424,3305,46255,184760,0,0,0,1356,904,0,0
153146,87121,20329440,1428,0,817780,9733738,1968556307,0,404,1616,243960,44299,176936,0,0,0,1383,922,0,0
131143,66268,16144300,2548,0,534808,6885997,1447834930,13824,9623,1628,416490,22921,91484,0,10,0,558,372,0,0
104175,55797,11355376,2176,0,366164,5158268,905164253,12288,8540,1392,327580,15151,60304,0,10,0,393,262,0,0
97663,55180,10213504,2204,0,377940,4950447,785048408,14079,9974,2352,306335,13770,54780,0,20,0,315,210,0,0
93193,62581,9390164,2072,0,470140,5368414,700752016,13680,9473,1412,288490,22507,89648,0,10,0,768,512,0,0
94295,56145,9619652,2072,0,438612,4818087,723814281,12342,8567,1356,292950,20017,79708,0,10,0,612,408,0,0
73647,48426,6498092,1000,0,351440,3674447,427638403,12084,8311,1020,113530,15188,60752,0,5,0,468,312,0,0
87443,70858,8129032,3508,12,475392,5910717,573068731,58986,39951,2508,398170,14678,58712,2295,1565,0,357,238,5,0
168342,166004,21477224,4380,12,1397736,19853412,2085670092,105498,72135,7212,558915,42221,168544,1446,1054,0,1122,758,0,0
206903,188794,29613916,5356,12,1641360,25379733,-1087108289,130200,89496,10784,711460,44015,175940,1608,1237,0,1086,724,0,0
277297,263368,46087244,8600,16,2006876,40969091,1495163827,277020,188362,14728,1406590,41142,164268,4560,3295,0,768,512,5,0
374438,387557,72674532,11088,16,2126972,70891481,2050494390,407808,277300,21712,1991260,29052,115848,5403,3972,0,450,300,5,0
417850,457683,84942520,13700,32,2886716,88815983,13074736766,325692,225599,33884,2370435,46462,185068,4074,3291,0,810,540,20,0
484811,527579,107370832,16228,32,3423368,111120179,17910370213,378732,263895,45628,2877650,68648,273912,4389,3846,0,1389,926,20,0
519129,548821,120693320,13436,28,3137132,120903989,20992092139,202680,146281,44644,2227545,66326,264804,2463,2377,0,1290,860,20,0
438325,429244,95316672,9096,40,951980,87749072,15379516323,167241,120540,36184,1125310,8610,34320,3135,2640,0,78,52,25,0
428966,420427,92113860,11664,52,962544,85387977,14685854834,168405,121954,38736,1811825,9066,36104,4140,3380,0,63,42,40,0
376366,341429,76670868,6256,16,1087624,64033735,11536676976,129495,92203,23492,809565,18742,74808,1047,958,0,222,148,5,0
324231,292025,61575752,4556,4,1039492,50365063,32651088,104463,74060,17672,627075,23130,92240,228,292,0,348,292,0,0
400311,315641,85783640,8020,12,1177036,61448659,13437724605,116766,83923,24316,1442570,24554,98096,687,783,0,246,164,0,0
569841,382275,148086464,7996,12,1629492,87747846,27884407232,128781,91770,23664,1951815,31150,124500,621,634,0,345,230,5,0
580975,405316,151841244,7716,12,3557376,91698360,28819698189,119142,84236,19232,1963565,163366,652884,567,523,0,5535,3695,5,0
580360,408447,151821024,10980,20,3922728,91919514,28818484763,215787,150602,26976,2908755,198447,793148,2703,2132,0,7623,5092,5,0
586333,413140,154761760,10700,20,3933080,93963653,29580564447,217326,151634,27000,2929390,230279,920636,2715,2075,0,8793,5917,5,0
568702,418625,148034940,7956,16,3411816,94382796,27886806083,111552,80940,26288,1934420,190016,759624,720,695,0,6816,4594,5,0
556537,365655,144295608,7188,16,2749476,81804198,26967002721,99165,72492,25528,1870020,171890,687120,639,686,0,5985,3990,5,0
438417,283815,100087924,10232,16,2668520,55249619,16538629321,151272,104657,15236,2850230,160662,641768,2142,1573,0,6366,4244,5,0
639450,333530,178409440,20528,40,3816740,79188704,35775334611,355572,243105,24228,7263550,234743,938472,12915,8965,0,7524,5016,25,0
