,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
0,0,12,0,6,0,0
1,0,621,0,439,0,0
2,0,372,0,288,0,0
3,0,301,0,256,0,0
4,0,322,0,281,0,0
5,55,40,22,9,27,12
6,93,91,15,14,76,69
7,31,23,18,7,13,2
8,27,34,14,10,17,2
9,24,34,14,12,17,4
10,24,85,17,58,16,1
11,16,31,10,9,17,0
12,17,34,6,18,12,2
13,5,20,2,7,8,0
14,10,12,6,4,4,1
15,14,46,10,22,18,0
16,16,22,9,7,10,1
17,12,19,7,4,12,1
18,12,46,6,8,35,0
19,20,122,15,98,18,1
20,20,86,11,31,46,0
21,22,80,17,35,24,2
22,41,69,29,20,37,1
23,23,44,18,14,16,2
24,13,20,8,6,9,1
25,15,28,9,9,11,3
26,14,25,9,9,10,2
27,15,17,9,3,11,1
28,11,61,5,24,25,1
29,15,29,6,11,12,3
30,11,32,5,12,13,0
31,12,28,5,10,12,1
32,13,15,6,5,8,2
33,11,6,6,1,5,2
34,10,14,6,4,9,0
35,6,16,3,5,8,0
36,12,27,7,8,14,0
37,10,23,7,6,14,0
38,7,30,3,13,8,1
39,10,18,6,5,9,2
40,12,21,7,9,8,0
41,6,14,3,2,10,0
42,6,24,2,7,13,0
43,9,32,4,13,12,1
44,8,24,5,8,12,0
45,6,44,2,17,19,0
46,7,32,4,14,12,0
47,10,16,7,3,11,0
48,11,14,5,3,11,0
49,15,41,10,11,27,1
50,13,41,10,21,18,0
51,15,33,8,9,21,1
52,6,35,2,12,17,0
53,10,23,6,8,8,0
54,8,17,4,6,8,2
55,9,23,5,8,11,2
56,20,63,10,19,32,2
57,26,98,19,29,48,1
58,24,56,15,15,30,3
59,21,28,15,7,17,2
60,15,53,12,33,14,0
61,16,24,9,7,11,1
62,14,26,10,7,15,0
63,15,42,10,16,14,0
64,25,87,13,42,42,1
65,10,53,3,17,27,4
66,12,33,5,10,19,3
67,15,28,12,7,18,2
68,14,25,9,3,20,1
69,14,20,11,4,15,1
70,13,20,9,7,7,1
71,15,31,10,6,22,0
72,17,59,7,15,35,2
73,18,46,14,12,35,2
74,15,25,10,6,15,2
75,17,28,13,7,20,0
76,19,27,12,6,18,2
77,26,40,20,9,27,0
78,13,13,9,2,10,0
79,10,21,9,5,12,0
80,16,51,11,12,35,1
81,25,44,16,8,35,3
82,23,51,20,12,37,1
83,20,14,12,3,11,5
84,18,29,12,7,16,6
85,15,28,8,11,12,2
86,18,24,12,5,17,2
87,13,36,7,13,14,0
88,12,29,8,8,16,1
89,10,27,5,2,24,3
90,13,21,8,4,17,2
91,20,45,15,8,34,0
92,20,23,17,4,17,1
93,10,34,8,12,13,0
94,16,41,9,9,32,2
95,18,34,16,5,27,2
96,16,25,12,6,20,2
97,15,28,11,7,18,3
98,14,27,13,7,17,1
99,15,32,16,9,19,0
100,17,33,14,10,20,2
101,23,35,20,14,20,1
102,20,52,14,18,36,2
103,23,39,19,11,26,1
104,26,34,16,7,21,2
105,13,41,8,19,13,1
106,34,77,19,20,42,5
107,26,76,19,28,46,1
108,23,74,16,21,41,4
109,24,45,15,16,23,3
110,25,46,17,14,28,0
111,44,78,26,22,44,9
112,34,64,21,16,37,7
113,24,42,8,10,27,8
114,19,36,7,12,20,4
115,17,27,12,8,18,1
116,25,43,18,12,24,0
117,18,37,12,8,26,2
118,19,21,11,4,17,2
119,13,29,6,6,23,2
120,13,27,8,6,20,0
121,13,32,10,10,15,0
122,13,53,8,17,24,0
123,24,69,17,24,38,3
124,11,28,11,9,13,0
125,8,37,6,13,15,1
126,22,32,13,13,20,2
127,27,85,14,28,44,3
128,18,47,9,9,38,2
129,29,43,21,9,30,2
130,24,33,14,6,26,3
131,13,24,11,6,17,1
132,10,16,5,3,12,1
133,19,29,14,10,16,2
134,10,15,6,3,9,0
135,6,26,3,6,16,0
136,8,24,5,7,16,1
137,17,39,14,14,17,0
138,20,48,11,18,24,5
139,12,44,5,10,28,0
140,29,58,21,15,38,2
141,16,17,11,1,17,2
142,19,49,12,11,31,1
143,24,54,17,17,27,1
144,22,39,16,7,29,1
145,15,43,13,9,31,1
146,21,45,10,9,34,1
147,26,60,20,10,46,3
148,35,118,27,29,74,3
149,20,53,14,11,37,1
150,18,23,16,2,21,2
151,21,65,19,19,35,1
152,28,43,22,7,32,1
153,22,56,15,12,40,2
154,30,91,22,18,69,4
155,48,121,41,29,81,5
156,67,212,51,45,149,6
157,45,119,35,25,88,2
158,54,76,47,14,58,2
159,29,64,19,16,36,3
160,38,58,24,13,41,1
161,43,61,27,17,40,6
162,26,67,21,20,35,0
163,26,54,18,12,36,3
164,37,77,21,20,51,3
165,26,64,18,17,42,2
166,19,56,10,10,43,2
167,26,72,19,20,53,3
168,40,71,21,16,57,10
169,24,58,15,11,47,1
170,28,70,15,17,51,4
171,28,57,15,20,40,0
172,22,44,14,9,36,0
173,15,37,8,7,27,1
174,22,39,14,6,35,1
175,21,71,14,20,59,0
176,17,42,11,8,33,1
177,29,97,21,23,81,2
178,28,59,19,13,54,2
179,16,55,11,16,30,2
180,25,55,18,18,35,0
181,23,49,13,11,37,0
182,19,50,12,17,22,2
183,29,56,22,18,31,4
184,29,83,18,25,63,6
185,24,67,15,15,47,2
186,28,70,18,15,55,1
187,28,82,13,19,59,4
188,32,89,23,25,63,6
189,36,127,29,48,80,1
190,31,80,16,17,58,1
191,30,70,21,15,53,2
192,38,112,22,31,65,2
193,28,93,14,22,63,4
194,31,83,18,18,59,7
195,35,106,25,25,74,1
196,40,121,27,28,84,4
197,45,119,26,18,103,3
198,48,202,31,37,140,3
199,75,191,44,39,144,6
200,65,128,41,26,95,6
201,29,60,14,10,55,3
202,25,62,11,12,50,2
203,53,128,34,26,115,3
204,44,140,24,37,97,4
205,48,152,25,35,116,6
206,42,144,25,29,106,5
207,85,215,61,42,156,9
208,79,209,37,52,155,19
209,70,156,47,47,105,8
210,87,221,47,50,167,18
211,100,322,48,46,290,33
212,123,361,84,45,326,6
213,97,280,56,47,248,8
214,79,183,45,25,150,15
215,84,150,49,24,134,12
216,66,152,41,34,122,12
217,53,149,25,35,126,5
218,52,204,21,55,140,6
219,59,225,33,65,162,10
220,45,160,21,36,118,5
221,61,169,38,40,127,6
222,70,322,37,43,277,14
223,79,211,46,36,192,5
224,75,205,40,47,158,12
225,80,273,41,58,213,13
226,116,436,78,79,387,19
227,164,401,110,46,366,16
228,128,319,75,40,284,20
229,154,288,81,36,296,22
230,106,283,53,40,252,11
231,134,319,74,52,240,6
232,95,253,56,61,164,14
233,213,231,50,38,178,133
234,85,271,52,53,208,12
235,86,262,52,44,226,9
236,103,291,70,57,230,8
237,113,313,69,58,260,14
238,153,449,103,95,323,12
239,262,442,143,99,333,80
240,168,369,70,124,167,28
241,286,619,168,107,454,54
242,303,537,155,78,452,92
243,202,408,129,57,382,23
244,182,371,120,60,336,18
245,231,347,156,72,292,35
246,220,348,143,54,278,44
247,179,356,98,64,293,38
248,94,212,48,32,172,15
249,79,212,49,36,171,11
250,77,163,45,34,116,12
251,67,175,43,36,118,4
252,61,167,42,41,105,6
253,69,285,44,84,189,9
254,60,223,42,62,149,4
255,62,216,39,55,162,3
256,58,175,41,50,124,5
257,54,222,29,66,163,2
258,43,152,25,38,119,2
259,61,277,41,100,162,4
260,76,284,47,83,195,4
261,63,198,38,48,134,5
262,58,214,33,50,158,9
263,59,182,34,48,144,5
264,45,173,27,42,142,9
265,75,194,50,49,145,7
266,82,230,46,40,194,16
267,84,259,47,58,188,11
268,55,246,28,60,154,8
269,75,219,43,50,156,4
270,138,212,36,46,159,77
271,64,212,35,34,178,6
272,78,224,38,47,184,9
273,111,541,61,135,409,8
274,113,368,65,92,304,11
275,110,330,59,51,316,24
276,116,376,59,71,324,14
277,142,367,71,61,346,22
278,98,320,58,54,317,9
279,68,260,45,47,214,7
280,118,343,77,81,261,8
281,122,417,67,112,261,14
282,108,439,53,83,376,16
283,107,337,50,74,282,11
284,88,286,37,84,205,9
285,126,452,48,140,340,8
286,94,326,28,86,260,12
287,101,437,50,149,295,9
288,112,459,50,140,325,19
289,91,318,37,78,234,13
290,160,597,71,192,425,21
291,165,710,69,236,517,47
292,141,459,58,139,352,25
293,107,346,46,108,238,14
294,98,344,56,92,251,15
295,88,352,29,103,258,15
296,88,299,32,75,233,16
297,81,332,43,98,217,12
298,94,421,39,113,335,14
299,63,268,33,70,195,5
300,91,308,40,63,229,20
301,89,429,52,131,254,13
302,165,401,41,90,353,31
303,93,453,45,124,316,10
304,108,296,39,91,188,49
305,118,315,31,80,255,8
306,94,341,42,93,243,11
307,42,184,17,50,124,8
308,61,280,27,80,175,4
309,94,449,42,156,246,19
310,99,473,35,146,330,22
311,84,372,27,92,265,14
312,82,386,32,125,248,13
313,44,176,17,54,98,7
314,30,150,14,42,84,4
315,53,193,27,54,112,7
316,53,252,20,53,186,9
317,59,258,25,65,176,10
318,49,245,16,67,157,14
319,59,177,24,52,98,19
320,54,222,19,48,169,12
321,65,228,31,60,162,8
322,60,240,36,61,164,3
323,39,208,15,50,143,7
324,49,191,28,36,157,2
325,56,201,40,54,135,3
326,48,242,19,66,148,4
327,39,169,20,46,107,2
328,30,93,11,27,60,6
329,40,190,17,62,122,4
330,43,146,17,36,108,4
331,36,109,14,33,69,4
332,26,122,13,36,75,2
333,25,128,10,43,61,3
334,28,119,9,39,66,4
335,26,150,8,52,81,3
336,35,225,18,37,187,1
337,32,160,17,37,114,2
338,45,141,16,38,89,9
339,31,162,18,44,104,2
340,33,136,16,39,82,1
341,28,136,10,50,72,4
342,34,145,12,42,90,12
343,42,245,17,85,141,4
344,48,223,23,71,150,9
345,39,224,17,64,155,3
346,34,124,20,31,75,11
347,47,208,27,68,102,9
348,24,104,11,33,53,3
349,26,94,10,31,50,3
350,31,117,18,40,52,1
351,23,87,8,29,40,4
352,18,86,10,31,38,2
353,17,130,9,47,57,2
354,20,114,13,42,56,3
355,26,86,11,24,44,2
356,19,106,10,38,42,1
357,19,78,9,26,32,2
358,20,116,8,43,44,3
359,23,96,11,31,47,2
360,29,151,12,86,84,2
361,39,136,15,49,64,12
362,30,116,15,35,63,1
363,17,138,3,42,80,4
364,30,121,12,36,75,3
365,29,155,15,45,95,3
366,23,100,11,30,56,3
367,26,106,9,37,58,1
368,13,76,3,23,41,0
369,19,77,7,23,42,0
370,20,112,6,39,54,2
371,28,134,15,41,71,1
372,35,151,18,52,66,1
373,37,173,20,53,94,8
374,36,122,19,43,56,2
375,35,141,17,45,79,6
376,26,117,10,39,57,3
377,31,100,18,31,61,4
378,23,78,12,27,36,2
379,32,197,14,72,90,6
380,30,114,20,42,44,5
381,34,181,23,59,84,4
382,28,111,13,34,62,5
383,28,97,19,30,47,2
384,21,94,15,32,45,1
385,18,94,9,27,55,2
386,15,72,8,19,38,0
387,29,125,13,40,56,6
388,25,114,15,31,71,3
389,27,92,13,24,57,7
390,30,130,17,37,69,3
391,20,113,9,32,59,1
392,31,147,15,53,68,6
393,27,112,14,27,69,2
394,34,182,20,49,99,5
395,37,169,18,54,77,5
396,34,161,16,51,75,1
397,33,205,17,73,82,2
398,37,153,20,52,66,7
399,44,178,30,61,82,7
400,41,165,22,69,58,7
401,37,156,19,42,89,5
402,30,154,15,50,71,7
403,43,124,24,33,72,3
404,23,143,10,54,51,0
405,45,205,11,100,76,2
406,20,105,12,33,50,1
407,23,128,10,38,63,2
408,20,75,8,16,54,3
409,23,95,9,21,60,8
410,34,248,12,24,210,17
