,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
0,0,660,0,347,0,0
1,84,385,40,196,7,2
2,47,152,21,75,6,0
3,29,55,13,26,3,0
4,21,62,9,30,2,1
5,28,65,13,31,4,0
6,33,90,13,44,6,1
7,55,181,24,92,7,1
8,41,98,20,48,3,0
9,32,87,15,43,2,0
10,213,2553,94,2029,98,3
11,465,2613,152,1160,894,88
12,349,967,119,321,463,89
13,316,717,138,265,321,61
14,313,535,113,154,296,67
15,197,408,93,125,197,28
16,320,602,115,171,324,101
17,193,581,98,160,325,29
18,164,431,78,130,219,19
19,114,321,64,106,147,11
20,122,302,62,98,136,17
21,128,384,73,141,151,13
22,104,326,54,114,134,12
23,92,416,52,208,132,6
24,95,291,55,101,141,7
25,77,245,40,87,96,7
26,75,226,42,90,69,11
27,54,206,30,77,78,8
28,56,271,36,106,89,5
29,79,283,55,111,97,10
30,76,335,33,95,194,26
31,51,177,30,68,65,7
32,58,241,38,103,84,3
33,53,218,34,84,87,4
34,69,461,42,215,86,6
35,81,367,39,153,115,11
36,74,310,42,115,119,7
37,108,642,49,277,183,11
38,91,302,40,115,126,20
39,69,232,42,88,87,7
40,66,169,41,64,61,3
41,58,204,39,74,82,5
42,54,221,27,81,91,11
43,41,157,23,62,56,2
44,29,181,16,61,76,1
45,47,204,17,76,97,5
46,34,215,17,69,103,7
47,45,195,20,59,110,8
48,39,140,20,47,67,10
49,36,172,19,59,75,1
50,33,145,13,51,56,1
51,43,188,25,62,82,7
52,38,156,23,56,71,3
53,54,227,28,87,78,7
54,67,228,34,84,94,18
55,64,271,23,103,94,17
56,70,225,35,86,81,10
57,67,242,32,90,100,14
58,80,273,43,107,88,17
59,76,319,45,130,90,8
60,81,437,45,186,216,7
61,105,457,63,146,251,13
62,88,269,42,96,116,22
63,103,358,54,128,163,25
64,77,263,45,107,88,6
65,67,272,32,102,106,7
66,71,283,36,110,118,7
67,66,299,36,117,104,13
68,66,200,40,73,101,6
69,87,246,37,81,129,28
70,76,320,55,116,138,14
71,68,201,36,73,80,27
72,56,238,36,93,79,5
73,42,234,25,89,79,0
74,82,250,43,84,153,13
75,43,200,31,70,85,4
76,73,246,45,79,129,13
77,67,280,51,92,128,5
78,71,281,41,102,118,6
79,60,291,37,105,122,13
80,56,255,27,88,115,7
81,55,266,30,99,97,4
82,51,202,27,65,105,4
83,62,242,24,91,98,23
84,75,309,42,101,147,20
85,63,299,24,77,171,20
86,64,320,27,111,144,12
87,56,214,34,77,91,9
88,58,237,26,73,127,11
89,60,220,16,52,125,29
90,37,216,18,58,118,4
91,47,201,24,61,106,2
92,48,175,21,55,105,7
93,41,140,29,47,83,1
94,44,155,26,51,72,6
95,50,185,32,58,101,9
96,45,124,26,33,75,0
97,38,109,18,39,40,5
98,42,148,24,44,92,1
99,39,148,24,49,76,5
100,21,97,9,25,54,1
101,40,141,9,58,82,17
102,39,102,17,28,63,4
103,34,113,13,32,65,0
104,14,107,5,37,45,1
105,31,115,11,42,41,3
106,30,135,12,40,83,1
107,39,143,20,43,75,8
108,39,216,13,63,139,9
109,29,100,13,32,48,2
110,35,106,18,35,61,5
111,39,142,24,47,68,10
112,44,138,21,54,47,12
113,38,154,21,61,58,4
114,31,114,10,37,54,3
115,27,114,11,44,45,0
116,36,152,15,48,97,2
117,30,101,11,35,47,2
118,37,128,17,53,47,9
119,41,161,23,66,58,5
120,31,118,14,45,47,5
121,25,92,9,38,31,1
122,29,111,12,39,51,2
123,37,238,16,82,133,5
124,23,149,13,62,58,2
125,28,171,14,74,53,3
126,29,140,12,52,60,2
127,46,294,14,99,163,15
128,48,210,11,64,128,19
129,47,396,11,43,327,25
130,32,113,10,33,64,7
131,32,123,17,44,52,5
132,36,209,9,43,141,17
133,28,127,12,52,48,1
134,33,128,12,36,80,5
135,28,104,13,40,40,4
136,30,103,15,33,55,1
137,27,82,13,21,65,2
138,23,81,11,29,35,1
139,22,110,15,35,55,2
140,24,117,15,43,53,1
141,18,120,7,50,39,1
142,32,155,14,64,63,6
143,35,157,19,65,55,4
144,27,127,10,46,56,2
145,28,130,14,47,76,2
146,34,150,22,55,87,0
147,25,134,9,55,43,5
148,39,118,16,50,46,4
149,28,144,21,52,87,3
150,33,197,16,65,112,3
151,30,96,16,31,52,2
152,34,102,14,32,50,3
153,40,135,17,51,61,13
154,37,129,21,42,71,5
155,32,137,17,56,49,7
156,32,127,17,43,68,0
157,31,113,19,40,62,5
158,49,88,23,29,50,18
159,20,116,8,48,49,4
160,36,151,25,57,66,6
161,48,163,28,53,94,4
162,43,164,27,60,67,4
163,36,169,24,65,74,4
164,58,226,41,88,91,18
165,70,219,48,66,105,26
166,48,212,29,77,99,6
167,62,242,32,77,145,19
168,47,190,25,75,63,10
169,29,225,16,87,75,4
170,41,250,23,103,78,1
171,64,146,19,51,66,32
172,31,146,14,50,67,2
173,30,194,17,75,64,4
174,54,232,18,89,155,4
175,39,187,23,65,90,3
176,61,211,36,63,106,10
177,53,179,27,29,132,17
178,29,90,15,30,42,3
179,139,339,23,27,304,107
180,44,172,33,58,79,6
181,44,215,19,78,105,11
182,53,227,22,88,108,13
183,69,430,39,187,212,14
184,83,348,52,116,210,11
185,84,335,47,102,193,14
186,78,242,45,74,146,15
187,58,267,25,77,167,5
188,76,297,41,88,168,15
189,84,288,51,68,189,6
190,129,448,59,141,260,50
191,75,222,39,57,155,18
192,89,327,50,117,173,14
193,72,182,35,50,116,17
194,76,265,49,65,200,11
195,65,174,41,46,117,10
196,89,354,62,60,356,13
197,111,296,81,78,212,12
198,85,249,42,66,178,23
199,93,335,57,63,257,9
200,113,502,74,182,339,19
201,92,222,46,45,170,25
202,54,195,28,59,108,7
203,63,272,35,87,125,7
204,108,325,63,82,217,27
205,77,314,51,97,184,5
206,68,161,24,56,76,27
207,58,189,32,65,82,6
208,62,290,40,79,169,8
209,96,260,56,78,133,26
210,107,287,57,80,174,27
211,90,319,45,78,196,26
212,126,371,59,95,239,64
213,117,277,45,82,150,35
214,89,208,35,57,126,35
215,83,264,33,61,181,15
216,78,277,33,97,124,21
217,94,228,42,59,144,35
218,90,252,58,78,162,22
219,96,196,42,51,134,39
220,82,204,40,52,126,31
221,70,247,33,62,159,17
222,83,328,50,78,241,20
223,87,209,40,50,150,34
224,65,203,47,55,132,10
225,59,306,35,55,247,6
226,51,287,28,48,220,3
227,63,274,35,50,222,10
228,44,219,22,45,169,5
229,50,271,38,61,199,5
230,42,243,30,43,194,3
231,45,188,23,48,126,4
232,45,170,24,50,110,6
233,40,202,19,61,144,4
234,60,258,36,62,223,15
235,55,216,28,67,159,10
236,50,146,34,42,100,5
237,57,142,33,35,101,8
238,54,125,31,33,91,7
239,49,159,26,53,91,8
240,47,187,24,52,130,10
241,33,97,14,19,75,3
242,40,115,19,29,86,7
243,37,154,14,37,117,4
244,26,97,8,33,65,5
245,29,126,14,37,78,9
246,44,165,18,55,126,11
247,44,147,14,45,93,9
248,31,173,12,51,114,1
249,38,139,16,43,87,7
250,40,164,22,45,118,5
251,57,177,52,39,180,15
252,38,139,18,49,75,4
253,70,155,26,42,104,22
254,46,154,15,51,95,11
255,40,92,19,27,61,7
256,39,114,19,41,70,6
257,32,107,6,30,67,4
258,46,96,21,30,59,5
259,32,162,12,40,112,4
260,52,125,14,28,93,18
261,49,154,25,51,97,15
262,42,150,20,53,88,6
263,53,124,17,36,86,6
264,39,104,22,30,62,9
265,34,98,13,27,73,5
266,29,110,7,42,52,7
267,26,103,10,34,49,5
268,26,154,8,54,81,3
269,37,127,18,44,67,3
270,26,119,6,41,73,3
271,23,82,5,24,51,2
272,28,74,9,21,49,6
273,38,86,14,28,42,11
274,53,89,16,29,49,16
275,35,79,12,21,57,7
276,37,82,17,23,62,4
277,35,105,14,33,62,1
278,33,85,20,35,42,9
279,35,81,19,25,42,6
280,32,84,19,27,38,4
281,28,88,16,23,52,1
282,38,82,12,24,49,19
283,35,97,18,33,63,5
284,32,123,17,23,98,9
285,25,88,10,26,55,7
286,28,82,14,25,56,3
287,30,87,15,31,46,7
288,33,75,14,25,48,3
289,51,149,28,36,145,12
290,39,63,17,15,48,10
291,39,80,31,29,45,0
292,32,56,18,16,44,8
293,31,52,17,15,32,4
294,30,67,16,20,41,3
295,32,88,20,30,54,7
296,43,95,19,34,51,11
297,40,89,20,24,56,15
298,37,55,23,16,31,6
299,32,54,12,17,36,6
300,45,94,29,34,46,15
301,44,77,34,18,63,10
302,42,99,21,36,56,5
303,45,89,26,25,54,4
304,53,89,31,31,49,14
305,54,123,39,35,85,13
306,40,82,24,23,56,6
307,31,85,20,25,45,3
308,39,93,17,28,66,3
309,52,179,33,49,142,16
310,44,79,26,25,45,5
311,63,134,41,34,106,20
312,52,116,38,32,79,7
313,37,137,32,48,79,6
314,48,126,37,41,74,5
315,96,646,59,132,533,32
316,85,427,60,74,345,24
