,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
0,0,2,0,1,0,0
1,0,98,0,75,0,0
2,0,164,0,156,0,0
3,0,67,0,42,0,0
4,0,39,0,23,0,0
5,0,56,0,39,0,0
6,0,41,0,21,0,0
7,8,33,1,18,12,1
8,63,191,17,23,155,32
9,27,122,6,39,66,12
10,24,66,7,10,54,10
11,27,78,10,26,41,6
12,25,68,6,18,42,9
13,22,60,4,18,33,9
14,22,53,11,14,31,4
15,31,82,18,24,50,4
16,17,72,7,23,39,4
17,23,36,9,8,26,4
18,14,31,7,9,19,3
19,14,59,7,15,34,2
20,28,261,14,20,231,2
21,13,20,6,3,16,2
22,14,20,6,5,11,3
23,11,30,3,10,14,5
24,5,25,3,6,15,0
25,17,42,4,15,21,1
26,21,141,6,8,129,1
27,15,41,7,11,22,1
28,12,41,9,12,19,0
29,13,60,2,22,24,6
30,19,46,10,17,22,3
31,15,40,6,17,10,2
32,16,28,5,12,8,5
33,15,36,7,16,17,4
34,12,37,4,11,22,3
35,12,43,6,17,17,4
36,11,35,6,10,22,1
37,11,27,5,7,17,3
38,12,25,7,9,14,3
39,11,48,6,33,15,1
40,8,33,5,12,16,0
41,8,30,2,8,17,1
42,16,20,9,8,8,2
43,7,30,2,8,17,3
44,13,81,4,33,35,1
45,27,96,9,24,60,9
46,10,55,6,18,28,2
47,19,101,9,32,48,6
48,43,299,22,116,122,6
49,66,310,22,112,137,27
50,56,116,18,35,65,20
51,63,114,26,35,68,19
52,29,128,9,42,68,9
53,51,131,26,38,84,12
54,43,84,15,26,51,17
55,44,139,15,37,93,20
56,57,154,22,42,100,22
57,81,322,30,85,231,46
58,78,308,34,81,225,32
59,8,27,6,13,3,0
60,11,49,1,20,10,5
61,8,33,2,17,4,2
62,12,58,2,28,2,3
63,43,77,7,38,31,2
64,42,208,13,106,8,5
65,63,349,15,178,22,8
66,37,195,12,96,11,4
67,39,180,13,88,10,2
68,60,171,19,84,6,9
69,73,292,17,159,25,10
70,81,199,27,86,35,8
71,165,1319,11,925,260,14
72,123,429,40,205,41,41
73,115,663,46,356,46,13
74,65,207,24,91,35,5
75,135,271,62,114,84,28
76,148,436,75,201,104,27
77,89,245,50,115,55,8
78,86,123,54,52,37,7
79,97,344,55,80,224,26
80,123,398,80,112,214,18
81,91,265,66,74,145,6
82,85,245,47,61,144,17
83,195,941,135,275,560,30
84,181,650,118,159,428,20
85,172,417,117,66,323,26
86,139,396,97,84,252,2
87,189,461,110,76,340,27
88,196,516,115,103,355,22
89,135,411,76,83,288,25
90,174,458,102,77,335,43
91,140,360,74,71,243,25
92,114,310,64,52,226,16
93,81,347,40,72,223,12
94,113,372,57,87,216,14
95,158,614,60,209,233,23
96,166,376,75,104,189,46
97,185,355,85,91,185,56
98,170,342,83,67,222,65
99,155,312,76,70,189,52
100,137,421,55,78,281,53
101,110,340,53,70,223,26
102,113,288,35,63,193,61
103,66,260,51,61,178,6
104,84,214,65,48,135,5
105,70,232,48,52,158,5
106,80,273,58,83,163,12
107,90,275,50,65,198,7
108,67,337,37,70,244,12
109,96,352,68,81,244,7
110,77,258,55,60,178,4
111,88,269,56,57,203,11
112,68,253,39,52,181,8
113,74,227,44,49,167,26
114,58,183,32,36,131,6
115,28,193,18,37,136,4
116,50,174,30,38,124,3
117,51,224,37,50,158,3
118,67,262,45,58,179,8
119,51,205,33,41,141,4
120,16,72,3,23,28,5
121,34,151,19,27,113,5
122,35,283,17,44,217,6
123,44,229,21,37,180,10
124,43,268,23,72,162,4
125,58,356,26,125,160,6
126,40,268,22,79,140,4
127,43,226,20,58,147,4
128,32,201,19,48,128,4
129,50,307,30,85,185,5
130,34,203,11,42,138,4
131,37,211,19,57,124,2
132,46,211,20,56,117,11
133,36,196,20,46,121,5
134,34,194,17,61,103,7
135,53,169,19,45,94,21
136,27,185,5,108,46,1
137,29,164,8,34,106,8
138,53,198,13,49,110,12
139,51,176,18,44,95,16
140,48,203,12,51,113,19
141,46,196,20,43,119,5
142,67,218,27,60,123,13
143,37,205,14,42,130,15
144,36,154,15,36,92,12
145,38,139,14,29,83,6
146,25,180,9,55,87,9
147,32,171,12,39,103,5
148,56,220,22,34,168,18
149,44,195,18,42,124,15
150,33,144,14,26,99,7
151,29,134,7,29,81,10
152,43,170,12,35,108,12
153,25,154,8,26,113,7
154,54,285,18,85,127,21
155,124,771,45,271,265,32
156,96,632,42,170,335,31
157,72,365,20,74,260,21
158,80,311,37,70,201,31
159,587,1305,48,72,1185,537
160,228,267,191,64,176,22
161,374,354,219,60,308,151
162,101,286,44,44,249,37
163,101,252,64,43,213,33
164,74,227,45,42,186,21
165,60,154,36,19,145,14
166,69,179,41,31,152,16
167,55,149,34,22,133,15
168,53,175,30,39,124,9
169,49,176,29,33,140,13
170,46,191,31,38,143,15
171,45,151,16,41,102,20
172,84,144,41,30,109,41
173,64,146,39,29,116,17
174,44,194,22,49,138,9
175,51,166,25,39,115,17
176,57,174,27,38,135,25
177,48,129,19,28,99,16
178,60,227,33,92,159,21
179,52,147,18,27,128,27
180,24,128,12,26,108,8
181,37,190,18,47,138,8
182,49,205,25,46,166,20
183,53,231,34,59,164,18
184,86,364,59,117,227,22
185,64,312,42,109,172,10
186,51,281,20,88,165,11
187,64,297,27,96,153,13
188,62,287,33,88,179,16
189,57,261,26,80,168,14
190,73,296,28,88,184,32
191,66,288,30,90,186,17
192,69,336,37,95,274,17
193,99,401,53,115,301,37
194,85,364,46,110,237,27
195,104,392,55,115,261,34
