,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
0,0,2167,0,2167,0,0
1,46,127,1,12,120,5
2,35,42,4,2,43,10
3,21,21,3,1,20,1
4,10,11,2,0,11,1
5,14,8,5,0,8,1
6,25,22,4,1,22,0
7,31,34,9,7,29,2
8,19,32,6,8,20,2
9,11,31,4,10,15,1
10,15,36,6,7,22,0
11,23,63,10,16,33,1
12,39,119,18,33,63,3
13,49,147,16,57,41,5
14,78,170,39,42,96,10
15,157,615,72,460,370,23
16,288,872,200,223,947,25
17,363,507,331,171,368,29
18,341,293,265,96,181,21
19,193,162,129,56,81,14
20,177,161,108,69,99,15
21,276,2491,175,186,2411,74
22,532,958,170,90,1520,206
23,351,239,190,36,238,114
24,254,314,153,38,329,66
25,217,234,124,37,267,62
26,172,177,101,51,175,32
27,149,222,90,72,121,28
28,132,142,96,42,93,19
29,98,159,70,45,113,21
30,107,202,94,48,176,10
31,106,152,72,49,84,13
32,77,148,55,42,97,6
33,85,147,66,41,107,8
34,107,243,77,58,178,20
35,90,187,60,40,146,11
36,98,214,62,50,162,18
37,88,170,73,44,146,16
38,89,175,66,54,111,16
39,105,212,80,49,171,22
40,88,162,55,38,141,23
41,206,913,135,81,872,78
42,269,1029,153,69,1065,83
43,253,800,168,60,877,45
44,306,451,163,56,545,46
45,311,777,209,68,830,70
46,220,616,112,34,685,48
47,161,358,89,29,382,27
48,116,269,67,19,332,27
49,130,304,72,45,302,24
50,61,161,29,28,155,11
51,85,248,43,55,211,12
52,115,428,47,42,433,33
53,82,415,37,35,401,22
54,99,567,69,39,564,28
55,142,706,77,54,697,52
56,102,590,45,37,591,29
57,58,275,31,27,251,8
58,49,263,21,17,271,12
59,42,226,13,23,204,13
60,33,190,7,14,188,11
61,26,164,12,18,143,6
62,49,193,20,30,151,10
63,60,202,27,38,144,18
64,42,221,22,46,174,9
65,65,285,27,66,184,11
66,62,217,31,47,128,12
67,85,164,32,36,110,31
68,55,180,28,68,103,10
69,46,114,18,37,59,5
70,30,59,8,24,13,2
71,24,72,6,33,18,1
72,28,80,7,30,28,7
73,37,128,13,33,78,12
74,31,125,15,46,55,1
75,26,96,13,32,48,4
76,32,102,14,39,53,7
77,31,152,17,49,79,4
78,30,140,11,45,70,4
79,26,117,13,34,60,3
80,48,161,27,40,99,16
81,30,116,21,28,75,4
82,39,130,23,31,85,4
83,22,93,11,36,44,3
84,30,89,16,33,40,5
85,37,109,17,41,45,6
86,31,122,18,52,39,2
87,28,95,21,42,25,6
88,18,73,9,32,25,2
89,15,60,6,26,17,1
90,22,75,13,21,39,1
91,41,117,14,36,57,15
92,27,132,11,35,81,6
93,27,121,13,37,82,4
94,29,96,10,25,80,5
95,18,55,11,14,42,2
96,31,71,19,21,49,7
97,57,202,24,74,148,34
98,31,128,18,39,93,6
99,61,209,25,61,145,26
100,39,125,24,44,58,4
101,57,128,41,51,53,14
102,45,112,27,32,68,8
103,31,132,18,55,51,4
104,33,114,14,37,66,3
105,53,142,31,50,57,4
106,51,179,36,76,76,9
107,87,214,43,56,151,40
108,80,280,44,44,266,29
109,66,131,30,25,119,32
110,85,204,34,54,126,35
111,114,195,46,64,130,45
112,73,174,42,47,125,23
113,60,147,31,51,88,10
114,170,1543,43,632,491,31
115,130,1342,32,1135,173,21
116,77,248,47,87,113,24
117,68,178,30,67,65,28
118,60,194,38,66,72,14
119,80,217,47,69,105,17
120,86,303,51,103,132,23
121,85,228,45,74,92,13
122,79,202,39,69,85,30
123,66,346,46,132,98,16
124,84,241,41,87,86,36
125,49,260,29,102,76,10
126,51,236,29,94,61,14
127,111,419,51,155,133,54
128,77,266,55,90,108,17
129,54,205,39,77,68,9
130,110,312,51,122,95,51
131,91,257,33,116,127,8
132,56,163,43,57,66,9
133,74,368,44,133,118,19
134,72,442,33,183,96,20
135,97,451,46,129,211,34
136,269,631,31,52,547,233
137,326,823,46,64,728,279
138,106,282,69,85,161,32
139,195,447,159,171,204,77
140,114,216,95,71,128,35
141,98,228,79,80,112,23
142,162,506,146,163,263,35
143,154,284,125,80,170,55
144,142,431,143,149,226,42
145,115,377,112,124,191,21
146,127,316,118,105,172,36
147,169,408,135,133,240,62
148,102,269,120,73,170,13
149,120,291,95,95,148,45
150,123,191,77,44,131,52
151,94,189,77,50,118,32
152,58,147,63,49,71,7
153,73,196,81,56,115,15
154,75,179,81,47,127,18
155,58,153,48,44,86,13
156,49,146,51,40,96,11
157,145,369,150,107,248,26
158,66,212,48,51,159,14
159,117,301,126,96,173,9
160,90,267,72,86,138,19
161,78,271,64,76,172,9
162,105,282,98,77,188,26
163,141,379,125,97,251,34
164,89,312,63,94,159,9
165,72,264,41,77,131,18
166,97,287,53,94,137,39
167,83,259,46,83,147,28
168,82,235,52,60,155,19
169,67,170,44,44,111,29
170,56,201,37,52,119,21
171,76,167,40,44,94,24
172,75,165,53,36,102,16
173,79,178,47,46,95,22
174,62,143,28,44,77,24
175,93,197,56,30,151,41
176,97,141,49,18,115,44
177,113,120,42,26,71,66
178,111,202,75,45,122,34
179,89,120,71,30,69,28
180,99,116,56,27,79,45
181,57,105,40,25,78,21
182,41,87,34,25,55,4
183,55,110,60,28,86,10
184,36,109,29,32,74,11
185,65,95,45,22,80,37
186,57,107,51,20,89,18
187,51,148,56,39,110,9
188,49,110,42,30,72,8
189,36,96,32,30,47,7
190,43,88,41,23,52,6
191,40,115,36,21,87,8
192,37,92,27,21,65,6
193,21,61,16,18,36,3
194,28,101,18,28,58,5
195,34,69,28,12,59,16
196,35,86,33,25,66,3
197,26,54,19,10,46,3
198,7,28,3,9,10,0
199,20,63,15,14,38,4
200,37,85,24,14,77,7
201,28,79,23,14,71,4
202,25,55,13,15,41,9
203,21,35,21,6,29,1
204,29,39,22,12,26,6
205,25,42,22,13,29,4
206,22,37,16,12,20,2
207,16,41,11,14,19,1
208,22,54,20,15,40,5
209,21,719,17,684,37,1
210,26,69,20,21,48,3
211,34,67,33,19,58,2
212,25,34,17,7,27,7
213,43,69,31,17,50,21
214,26,58,10,13,44,11
215,30,37,29,11,23,8
216,61,479,51,26,462,25
217,41,122,37,41,74,9
218,41,93,29,17,81,14
219,29,67,22,13,52,3
220,37,64,29,20,35,13
221,39,65,21,18,43,17
222,22,37,15,7,31,6
223,34,39,21,6,32,9
224,27,42,21,10,31,5
225,31,50,25,13,30,5
226,23,59,18,8,54,5
227,22,60,15,8,57,3
228,26,35,9,9,29,4
229,18,24,13,6,16,1
230,21,37,6,8,25,4
231,32,28,16,6,22,15
232,24,39,20,10,27,6
233,30,36,31,9,31,6
234,28,33,20,6,32,2
235,16,22,13,7,11,1
236,20,39,16,7,33,4
237,24,31,12,4,24,8
238,18,29,17,4,21,1
239,54,39,23,4,39,24
240,22,46,12,10,41,7
241,23,29,17,5,27,5
242,19,30,16,3,35,2
243,29,63,23,17,53,6
244,29,43,26,8,45,2
245,17,31,11,10,22,3
246,20,15,16,1,17,3
247,28,33,25,2,35,1
248,18,25,18,7,14,3
249,20,21,7,3,17,9
250,25,27,13,7,18,9
251,15,11,9,3,7,2
252,11,22,6,7,15,3
253,24,32,14,9,36,2
254,19,23,13,2,27,2
255,15,17,8,5,12,1
256,19,22,5,8,15,7
257,22,39,11,11,30,6
258,22,34,13,7,26,1
259,18,39,10,11,25,1
260,26,31,19,9,18,3
261,28,56,17,13,45,6
262,33,85,23,24,60,10
263,27,58,22,19,35,4
264,24,62,11,34,31,4
265,22,41,12,13,25,11
266,29,93,18,8,82,13
267,21,152,12,5,146,5
268,31,111,20,19,78,7
269,23,92,21,24,56,6
270,32,72,26,21,42,16
271,36,149,24,20,140,12
272,75,1043,27,20,1026,52
273,37,111,46,27,80,4
