,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
0,0,4,0,2,0,0
1,1,1,0,0,1,0
2,0,2,0,1,0,0
3,1,9,0,4,1,0
4,0,4,0,2,0,0
5,0,6,0,3,0,0
6,2,2,1,1,0,0
7,0,27,0,14,0,0
8,2,25,1,14,0,0
9,5,17,2,8,1,0
10,1,20,0,10,1,0
11,2,52,1,26,0,0
12,3,62,1,32,1,0
13,9,48,4,24,1,0
14,10,63,5,31,2,0
15,11,35,5,18,1,0
16,13,19,5,8,3,0
17,0,16,0,8,0,0
18,4,8,2,4,0,0
19,4,8,2,4,0,0
20,2,6,1,3,0,0
21,3,5,1,2,1,0
22,0,10,0,5,0,0
23,2,2,1,1,0,0
24,0,4,0,2,0,0
25,0,6,0,3,0,0
26,0,8,0,4,0,0
27,2,6,1,3,0,0
28,0,7,0,4,0,0
29,0,16,0,8,0,0
30,0,28,0,15,0,0
31,18,1814,9,1393,4,1
32,240,1095,52,535,292,26
33,232,566,52,235,219,40
34,146,241,37,80,101,12
35,136,195,50,56,100,11
36,107,239,28,62,133,10
37,118,311,18,107,143,10
38,128,277,29,109,125,53
39,123,216,18,86,107,67
40,86,155,28,64,69,38
41,50,161,22,71,71,8
42,50,124,23,51,30,7
43,74,192,26,61,89,12
44,58,138,18,58,30,15
45,49,145,18,65,36,9
46,24,86,10,36,21,4
47,21,56,9,26,11,2
48,24,117,11,48,29,2
49,63,138,17,58,44,29
50,81,202,9,56,118,58
51,37,156,10,63,62,15
52,32,155,19,54,73,7
53,30,85,12,34,40,6
54,26,123,8,54,45,9
55,22,69,10,30,26,7
56,19,62,8,23,28,2
57,26,108,14,49,33,3
58,28,101,14,44,22,1
59,43,230,24,95,48,2
60,86,192,22,80,62,48
61,82,88,17,40,35,55
62,27,110,12,52,37,6
63,26,90,15,31,43,2
64,24,91,12,36,33,5
65,26,89,14,42,34,7
66,27,113,14,46,54,4
67,32,117,13,63,41,2
68,24,106,11,53,35,7
69,28,97,14,40,38,9
70,30,125,13,52,29,5
71,33,135,16,58,25,5
72,80,128,20,50,57,51
73,49,238,22,103,98,15
74,37,159,16,73,53,10
75,41,137,17,55,34,4
76,31,100,18,42,23,4
77,96,113,27,48,39,61
78,42,141,16,54,40,9
79,74,141,22,63,44,37
80,67,99,18,41,35,37
81,32,113,14,48,24,8
82,22,92,13,34,29,0
83,26,88,16,43,16,2
84,15,35,8,13,9,1
85,15,60,5,25,14,1
86,13,26,4,12,3,1
87,13,68,6,33,4,0
88,15,62,5,29,11,0
89,19,84,7,39,7,0
90,24,145,8,54,43,7
91,73,2254,14,1046,1152,8
92,210,336,49,122,210,144
93,114,267,49,81,182,59
94,91,209,42,81,108,21
95,87,227,46,83,109,21
96,118,271,75,88,148,18
97,125,616,53,211,342,42
98,177,939,97,291,608,45
99,257,1191,128,378,713,88
100,97,401,48,75,301,18
101,154,309,55,60,221,57
