,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
0,0,4,0,2,0,0
1,0,2,0,1,0,0
2,0,2,0,1,0,0
3,0,10,0,5,0,0
4,0,4,0,2,0,0
5,0,6,0,3,0,0
6,0,4,0,2,0,0
7,0,27,0,14,0,0
8,2,25,1,14,0,0
9,5,17,2,8,1,0
10,1,20,0,10,1,0
11,2,52,1,26,0,0
12,3,62,1,32,1,0
13,9,48,4,24,1,0
14,10,63,5,31,2,0
15,12,34,5,17,2,0
16,15,17,6,7,3,0
17,1,15,0,7,1,0
18,4,8,2,4,0,0
19,6,6,3,3,0,0
20,2,6,1,3,0,0
21,5,3,2,1,1,0
22,0,10,0,5,0,0
23,2,2,1,1,0,0
24,2,2,1,1,0,0
25,0,6,0,3,0,0
26,0,8,0,4,0,0
27,2,6,1,3,0,0
28,0,7,0,4,0,0
29,0,16,0,8,0,0
30,0,28,0,15,0,0
31,19,1813,9,1392,5,1
32,244,1091,54,531,294,26
33,232,566,52,235,219,40
34,146,241,37,80,101,12
35,136,195,50,56,100,11
36,109,237,29,61,133,10
37,149,280,18,78,167,15
38,190,215,32,50,176,58
39,153,186,20,64,120,74
40,98,143,31,59,67,42
41,67,144,26,58,78,10
42,56,118,24,45,35,7
43,82,184,29,56,91,12
44,68,128,21,52,32,16
45,56,138,20,63,32,13
46,28,82,11,36,16,8
47,21,56,9,26,11,2
48,28,113,12,46,29,3
49,86,115,21,56,25,46
50,130,153,15,50,77,99
51,50,143,13,60,55,22
52,41,146,21,49,74,9
53,32,83,13,33,40,6
54,28,121,11,54,43,8
55,28,63,14,25,28,6
56,21,60,8,22,28,3
57,33,101,15,39,41,4
58,29,100,14,43,23,1
59,50,223,28,90,50,1
60,93,185,25,76,62,49
61,84,86,22,40,32,53
62,32,105,13,48,40,6
63,26,90,15,31,43,2
64,25,90,12,35,34,5
65,26,89,15,42,34,6
66,32,108,17,43,53,5
67,40,109,16,56,45,2
68,31,99,14,50,34,8
69,30,95,17,40,35,9
70,33,122,14,49,32,4
71,41,127,19,53,26,6
72,82,126,21,47,59,51
73,64,223,32,94,94,18
74,39,157,16,72,53,11
75,41,137,17,55,34,4
76,36,95,19,39,24,5
77,97,112,27,47,40,61
78,50,133,19,48,43,9
79,82,133,26,60,42,38
80,74,92,19,37,36,39
81,40,105,18,45,21,10
82,24,90,14,33,29,0
83,27,87,16,42,17,2
84,15,35,8,13,9,1
85,15,60,5,25,14,1
86,16,23,5,9,5,1
87,19,62,8,29,6,0
88,25,52,7,22,14,2
89,21,82,8,38,7,0
90,28,141,13,52,42,5
91,87,2240,16,1034,1161,9
92,211,335,49,121,211,144
93,121,260,49,80,177,65
94,92,208,42,80,109,21
95,89,225,46,82,109,22
96,124,265,75,83,151,20
97,214,527,111,183,280,74
98,302,814,185,226,556,74
99,280,1168,138,359,723,87
100,103,395,50,71,303,18
101,161,302,57,59,216,61
102,156,220,35,32,184,101
103,78,193,40,36,139,14
104,89,149,31,19,129,44
105,58,155,23,32,116,8
106,42,183,22,42,132,3
107,43,221,21,56,140,5
108,47,225,24,59,134,8
109,70,326,35,90,219,8
110,71,394,36,117,236,11
111,68,243,46,62,145,4
112,56,195,25,52,111,12
113,56,315,32,83,198,4
114,87,312,37,88,189,26
115,135,432,73,112,269,14
116,127,402,61,108,212,11
117,123,326,63,75,199,19
118,139,374,48,90,234,38
119,110,298,44,116,163,16
120,107,313,22,46,259,49
121,73,266,20,43,205,16
122,70,273,19,61,175,14
123,93,234,27,43,165,26
124,76,310,19,62,212,18
125,70,294,21,60,217,18
126,80,232,20,43,163,26
127,82,270,25,59,169,34
128,96,185,20,27,148,56
129,143,645,32,175,341,51
130,351,2077,93,561,1218,130
131,286,756,84,108,689,163
132,450,594,77,87,545,346
133,388,1117,181,303,734,83
134,298,822,130,152,690,107
135,219,552,75,68,527,83
136,256,608,94,105,602,125
137,192,412,105,53,401,61
138,152,437,64,56,394,53
139,157,464,44,58,433,61
140,164,405,58,55,378,63
141,119,387,45,66,316,40
142,99,323,33,47,278,36
143,104,340,53,62,273,40
144,127,417,59,69,346,51
145,90,269,33,34,237,36
146,102,287,47,47,235,44
147,95,289,48,55,232,27
148,112,328,48,63,269,49
149,82,281,41,51,216,35
150,26,38,7,11,18,2
151,47,194,18,41,137,15
152,96,403,40,58,351,42
153,61,287,34,50,224,24
154,68,262,30,46,209,26
155,79,240,41,49,174,25
156,82,213,48,44,165,23
157,61,253,38,60,171,21
158,55,249,31,48,183,15
159,55,230,32,50,155,12
160,47,171,16,31,127,13
161,68,205,35,37,159,22
162,89,305,69,65,228,32
163,77,259,44,61,166,27
164,72,191,56,45,123,21
165,63,153,20,33,105,39
166,44,146,22,33,102,15
167,52,162,30,45,101,22
168,56,178,28,40,126,19
169,55,180,31,47,103,18
170,50,222,27,47,163,21
171,75,199,51,42,142,24
172,78,250,55,55,173,38
173,76,262,44,65,160,18
174,53,162,44,37,105,14
175,58,131,51,26,91,7
176,51,160,37,36,109,13
177,54,145,38,30,104,9
178,47,230,40,30,192,10
179,70,218,49,38,183,27
180,45,144,29,27,110,14
181,27,141,14,29,101,8
182,46,171,30,37,116,10
183,147,2538,40,32,2511,116
184,61,266,43,44,210,26
185,70,287,52,43,256,25
186,59,178,42,29,167,24
187,83,197,65,41,169,22
188,70,164,60,30,126,20
189,61,183,48,25,141,20
190,66,174,45,37,123,14
191,150,152,57,31,120,100
192,65,202,51,32,191,25
193,51,137,28,18,130,14
194,31,129,27,25,109,4
195,33,141,29,37,100,7
196,37,125,35,28,97,9
197,30,99,22,26,66,3
198,18,102,10,24,77,1
199,31,130,19,37,87,9
200,27,111,26,25,84,3
201,38,88,25,12,79,13
202,56,116,26,24,96,25
203,32,93,25,17,74,5
204,39,131,32,31,94,3
205,48,129,31,30,108,18
206,34,96,20,19,71,12
207,30,112,28,26,82,9
208,29,81,18,20,55,8
209,31,81,10,13,72,11
210,28,102,10,17,87,10
211,31,103,22,20,87,7
212,37,109,28,24,88,9
213,34,125,29,29,98,5
214,48,191,40,48,157,11
215,36,138,28,34,97,13
216,35,94,35,24,74,3
217,40,119,28,26,93,8
218,42,114,24,21,93,17
219,40,125,31,38,81,10
220,48,144,28,37,101,16
221,57,174,44,46,132,25
222,46,143,36,33,111,11
223,40,136,30,35,95,10
224,53,149,62,36,113,15
225,64,182,59,50,142,15
