Subgraph 1,Subgraph 2,Subgraph 3,Subgraph 4
1802,32,40,0,0,8,2,5,0,0,0,0,1,4,0,0,0,0,0,0,0
1332,12,36,0,0,0,0,5,0,0,0,0,1,4,0,0,0,0,0,0,0
945,0,24,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
846,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
613979,1319484,169100236,25332,0,1008920,312223727,33540741818,11370,14677,28388,9969395,16486,65844,0,225,0,9,16,0,0
1470145,2786266,591967136,178360,32,16267596,967433649,176581320280,146037,136505,156588,105518720,294831,1174464,20082,18528,3303,6267,3665,5,120
1912609,3754926,832825648,237920,44,55456944,1408364655,273963720761,249675,221343,219572,154869340,1483803,5920632,22410,22115,13455,57750,36275,5,260
2337243,4518232,1085489136,316776,96,91294836,1811846760,383873979919,519675,418350,287600,221433015,2203864,8795376,50478,44122,19401,87436,55323,15,585
2617380,5122893,1235503596,401808,152,137857500,2083596786,447517085649,915951,703710,372304,285701290,3488606,13930804,74619,64771,31209,157894,100367,60,1375
2903766,5560937,1413809520,462208,176,175506272,2336933195,528521254843,1235919,928462,418064,337712625,4389526,17530864,88821,77029,38022,203794,128764,110,1860
3346003,6462589,1678760316,554896,256,254782272,2796181662,649884998716,2254410,1628307,501468,421004740,6352360,25375340,142209,117441,43380,291807,187493,205,2165
1914511,3364925,603555252,253644,252,197362804,958264141,143852912425,2917539,2002166,228560,116060025,6624535,26486040,112506,83354,40302,466050,302923,300,3420
1195304,2038390,293323912,106160,176,92324316,485262660,55045627889,2504931,1694869,99660,34779665,3044135,12172600,67014,46771,19428,211798,136109,195,1170
944918,1579814,207627136,77052,144,60601732,350817256,35337861707,2011392,1360276,77392,21882545,1938930,7751360,48324,33666,9831,128465,84004,120,675
778116,1307270,157009420,65084,100,41921240,277208714,24978148506,1582860,1071858,66472,17157155,1305110,5218860,30831,21754,8949,83300,53576,45,590
695309,1213905,131430456,53916,108,32114768,247655714,19646755723,1780329,1199585,50796,13627915,874849,3495496,38901,26709,2616,46573,31221,105,225
612150,1089676,105723124,38984,68,24820172,209908259,14602114259,1387257,934673,39340,9126065,643864,2572196,19641,13589,1164,33500,22541,25,10
471858,868977,71330988,27356,56,14989140,149211924,139072484,893478,603614,31848,5429510,396722,1585668,12480,8625,957,19811,13382,20,10
325554,607177,40286320,24420,80,4783948,88796115,-169382325,585588,398980,34352,3649335,86785,346400,10551,7524,2325,4583,2172,135,35
259045,498782,28655736,21876,92,3010160,65616560,-1621693646,567702,386064,30384,2853035,57584,229476,13422,9453,1497,3380,1723,70,15
