,Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
0,0,232,0,185,0,0
1,33,278,12,159,74,7
2,38,179,13,78,65,13
3,40,218,21,99,66,2
4,60,173,26,75,59,11
5,93,336,43,220,102,10
6,87,272,46,121,112,9
7,90,197,50,83,82,14
8,63,155,37,66,58,9
9,54,128,22,54,39,8
10,105,1524,46,1458,113,10
11,127,302,29,107,138,35
12,382,844,53,285,458,101
13,201,324,48,116,172,55
14,85,163,42,53,83,11
15,76,148,43,52,64,12
16,67,137,40,57,36,12
17,74,94,44,28,43,11
18,79,125,55,50,44,9
19,66,114,39,40,42,7
20,54,112,32,44,35,8
21,32,121,18,45,35,7
22,38,108,19,42,32,3
23,41,129,18,49,41,3
24,54,146,27,58,50,6
25,31,102,13,35,39,6
26,31,94,11,36,33,2
27,37,187,20,84,39,2
28,30,129,24,51,38,6
29,40,90,25,33,33,5
30,29,80,22,30,26,2
31,30,111,17,45,33,2
32,27,79,17,33,20,1
33,24,81,8,27,34,2
34,44,1175,12,1141,62,4
35,64,111,21,36,62,5
36,57,159,17,62,59,4
37,52,110,14,38,47,11
38,45,141,17,58,42,3
39,68,111,20,39,68,7
40,40,82,18,32,34,10
41,47,120,20,43,48,8
42,111,1426,53,696,313,14
43,137,448,68,148,203,33
44,84,171,56,61,67,12
45,72,159,46,56,61,11
46,161,408,96,166,120,13
47,252,716,116,253,282,34
48,421,1117,203,421,411,29
49,280,486,148,146,244,53
50,155,308,85,80,176,25
51,137,230,84,58,138,13
52,122,210,65,53,121,16
53,101,200,60,50,116,8
54,122,237,62,65,131,9
55,117,223,67,52,125,10
56,65,195,34,58,94,3
57,74,200,40,61,98,7
58,104,263,53,73,137,11
59,84,230,45,62,123,7
60,75,242,39,67,130,2
61,93,208,53,54,115,9
62,92,262,50,83,126,8
63,89,291,36,96,125,12
64,59,168,27,44,86,9
65,45,124,30,26,80,6
66,81,198,43,45,122,11
67,57,154,30,39,87,14
68,77,234,38,66,122,6
69,70,195,33,56,95,12
70,50,169,31,56,68,7
71,51,148,22,44,75,6
72,39,121,21,33,62,4
73,38,115,17,34,54,5
74,45,122,28,34,68,4
75,40,122,24,30,82,3
76,59,142,36,39,72,3
77,39,142,19,33,85,5
78,21,91,8,27,42,4
79,24,75,12,22,34,4
80,22,112,7,38,46,4
81,19,108,8,26,64,0
82,27,106,18,30,54,2
83,22,83,16,25,37,1
84,25,112,14,37,49,2
85,25,67,17,20,32,3
86,18,72,8,20,46,0
87,20,88,14,26,46,2
88,19,67,13,23,26,0
89,56,338,27,121,113,2
90,74,472,43,161,185,11
91,49,216,24,64,104,1
92,104,383,57,139,141,6
93,108,407,48,150,148,15
94,95,221,49,69,110,10
95,60,173,28,52,91,2
96,76,208,44,63,101,8
97,78,166,33,39,105,4
98,72,143,34,37,88,11
99,55,165,27,53,72,5
100,90,186,48,54,101,5
101,82,217,48,40,149,10
102,69,247,41,35,192,7
103,65,149,32,29,103,24
104,69,117,37,22,83,6
105,56,120,36,24,81,4
106,56,77,40,16,53,3
107,40,127,22,33,66,1
108,48,122,29,26,83,4
109,64,347,45,43,294,6
110,49,195,34,44,121,4
111,48,139,24,39,74,3
112,48,136,25,29,84,0
113,32,125,17,28,78,3
114,33,139,18,54,67,2
115,49,131,30,40,72,2
116,106,400,39,134,160,6
117,42,151,25,42,81,2
118,47,215,22,52,131,9
119,57,316,19,65,219,13
120,55,570,30,303,242,5
121,161,297,40,31,268,33
122,61,122,19,35,63,7
123,61,172,16,55,76,13
124,55,161,20,48,76,5
125,57,166,18,55,69,9
126,60,105,30,26,65,3
127,22,108,8,33,49,3
128,26,105,16,34,46,4
129,42,137,21,51,45,5
130,33,129,15,43,59,4
131,49,219,24,82,79,7
132,40,185,20,58,79,4
133,22,115,13,33,59,4
134,32,116,22,41,47,3
135,36,97,26,33,37,1
136,37,134,22,48,50,5
137,29,127,18,45,45,3
138,30,155,19,66,44,5
139,71,368,42,119,153,11
140,70,230,50,72,104,6
141,70,229,53,81,77,5
142,72,229,42,73,98,9
143,68,234,42,80,95,6
144,69,264,34,89,118,8
145,65,154,37,42,83,7
146,40,147,28,48,59,2
147,34,112,27,32,57,1
148,45,152,27,52,57,4
149,58,171,27,54,69,6
150,44,228,23,84,74,2
151,51,231,26,93,77,7
152,63,420,36,220,174,5
153,68,224,37,65,102,7
154,38,185,21,60,79,4
155,58,176,34,59,66,8
156,79,236,25,79,124,4
157,57,279,27,82,131,5
158,34,142,11,36,74,5
159,50,148,18,29,102,10
160,41,163,22,39,91,4
161,190,229,28,47,157,158
162,57,164,35,49,79,15
163,68,288,39,95,121,11
164,43,219,24,67,110,7
165,69,267,41,80,137,8
166,50,221,32,67,109,6
167,55,243,31,72,129,5
168,69,282,31,88,144,11
169,63,276,38,83,136,4
170,69,347,33,97,214,15
171,90,344,37,108,177,38
172,89,342,52,86,221,12
173,64,247,27,69,127,10
174,73,453,42,137,223,15
175,78,306,48,91,150,13
176,85,304,41,90,156,10
177,75,235,60,68,126,13
178,89,340,49,93,185,9
179,104,357,66,108,186,12
180,111,467,79,146,242,17
181,88,271,55,66,159,9
182,93,330,61,95,181,6
183,75,289,57,67,186,10
184,90,294,61,63,187,8
185,66,221,44,50,138,16
186,90,332,66,82,200,4
187,66,243,43,51,169,10
188,26,147,8,48,74,3
189,87,327,46,67,230,16
190,68,250,42,53,168,12
191,90,275,52,78,161,31
192,74,227,57,64,141,12
193,66,199,36,49,124,15
194,62,214,34,54,122,18
195,64,207,39,54,117,13
196,56,244,26,72,119,16
197,66,215,29,60,110,17
198,57,217,30,55,111,16
199,53,168,29,44,84,15
200,55,174,35,43,92,17
201,58,191,25,47,109,23
202,86,229,30,52,145,47
203,59,253,35,49,171,23
204,96,272,37,79,188,51
205,70,200,44,60,131,24
206,59,168,45,41,133,19
207,79,159,27,43,124,17
208,37,179,16,45,117,8
209,47,149,31,33,107,12
210,42,162,20,36,110,8
211,34,134,21,30,93,3
212,50,151,33,42,102,8
213,26,153,19,55,62,8
214,33,149,23,41,94,5
215,50,138,32,26,116,15
216,39,125,23,32,85,9
217,52,134,31,33,89,16
218,34,142,18,36,89,3
219,35,116,23,30,70,6
220,39,135,27,50,68,3
